"cause","effect"
"hsa-miR-20a-5p","FLT1"
"hsa-miR-20a-5p","FOSL2"
"hsa-miR-20a-5p","FOXF2"
"hsa-miR-20a-5p","FRMD6"
"hsa-miR-20a-5p","GBF1"
"hsa-miR-20a-5p","GIT2"
"hsa-miR-20a-5p","GTF2A1"
"hsa-miR-20a-5p","HIPK3"
"hsa-miR-20a-5p","ITGB1"
"hsa-miR-20a-5p","JAK1"
"hsa-miR-20a-5p","KIF1B"
"hsa-miR-20a-5p","LAMC1"
"hsa-miR-20a-5p","LIMA1"
"hsa-miR-20a-5p","MACF1"
"hsa-miR-20a-5p","MAP1B"
"hsa-miR-20a-5p","MAP3K2"
"hsa-miR-20a-5p","MEF2A"
"hsa-miR-20a-5p","MLXIP"
"hsa-miR-20a-5p","MMP14"
"hsa-miR-20a-5p","MMP2"
"hsa-miR-20a-5p","MYO5A"
"hsa-miR-20a-5p","MYO9A"
"hsa-miR-20a-5p","NR2F6"
"hsa-miR-20a-5p","NT5E"
"hsa-miR-20a-5p","PALLD"
"hsa-miR-20a-5p","PDGFRA"
"hsa-miR-20a-5p","PKD2"
"hsa-miR-20a-5p","PKMYT1"
"hsa-miR-20a-5p","PLSCR4"
"hsa-miR-20a-5p","PLXNA2"
"hsa-miR-20a-5p","POLR2H"
"hsa-miR-20a-5p","PPP1R12A"
"hsa-miR-20a-5p","PRKG1"
"hsa-miR-20a-5p","PRRX1"
"hsa-miR-20a-5p","PRSS23"
"hsa-miR-20a-5p","PSMB4"
"hsa-miR-20a-5p","PSMB6"
"hsa-miR-20a-5p","PTEN"
"hsa-miR-20a-5p","PTGFRN"
"hsa-miR-20a-5p","PTPN21"
"hsa-miR-20a-5p","PTPRD"
"hsa-miR-20a-5p","PTRF"
"hsa-miR-20a-5p","QKI"
"hsa-miR-20a-5p","RAB10"
"hsa-miR-20a-5p","RAB5B"
"hsa-miR-20a-5p","RAPGEF2"
"hsa-miR-20a-5p","RASGRF2"
"hsa-miR-20a-5p","RGS5"
"hsa-miR-20a-5p","RORA"
"hsa-miR-20a-5p","RUNX1"
"hsa-miR-20a-5p","RYBP"
"hsa-miR-20a-5p","SERPINE2"
"hsa-miR-20a-5p","SGTB"
"hsa-miR-20a-5p","SH3GLB1"
"hsa-miR-20a-5p","SH3PXD2A"
"hsa-miR-20a-5p","SKI"
"hsa-miR-20a-5p","SKIL"
"hsa-miR-20a-5p","SOBP"
"hsa-miR-20a-5p","SOCS5"
"hsa-miR-20a-5p","SOX5"
"hsa-miR-20a-5p","SPRED1"
"hsa-miR-20a-5p","SVEP1"
"hsa-miR-20a-5p","SYNE1"
"hsa-miR-20a-5p","TCF4"
"hsa-miR-20a-5p","TGFBR2"
"hsa-miR-20a-5p","THBS1"
"hsa-miR-20a-5p","TIMM17A"
"hsa-miR-20a-5p","TIMP2"
"hsa-miR-20a-5p","TIMP3"
"hsa-miR-20a-5p","TLR4"
"hsa-miR-20a-5p","TNS1"
"hsa-miR-20a-5p","UBE2C"
"hsa-miR-20a-5p","UPF3A"
"hsa-miR-20a-5p","USP9X"
"hsa-miR-20a-5p","VCAN"
"hsa-miR-20a-5p","VCL"
"hsa-miR-20a-5p","XIAP"
"hsa-miR-20a-5p","ZFPM2"
"hsa-miR-20b-5p","CCND1"
"hsa-miR-20b-5p","EXPH5"
"hsa-miR-20b-5p","NEUROD2"
"hsa-miR-20b-5p","PTPN3"
"hsa-miR-20b-5p","RNF138"
"hsa-miR-21-5p","BRD2"
"hsa-miR-21-5p","SMARCD1"
"hsa-miR-210-5p","GIGYF1"
"hsa-miR-210-5p","LDHA"
"hsa-miR-210-5p","PIM1"
"hsa-miR-210-5p","TFRC"
"hsa-miR-211-5p","CLUAP1"
"hsa-miR-211-5p","ESR1"
"hsa-miR-2115-5p","CTNNBIP1"
"hsa-miR-2115-5p","ESRRG"
"hsa-miR-2115-5p","SGK1"
"hsa-miR-2115-5p","SLPI"
"hsa-miR-2115-5p","ZNF496"
"hsa-miR-2116-5p","ARHGAP21"
"hsa-miR-2116-5p","TEAD1"
"hsa-miR-2116-5p","TNPO1"
"hsa-miR-212-5p","HOXA9"
"hsa-miR-212-5p","SIRPA"
"hsa-miR-214-5p","BAG2"
"hsa-miR-214-5p","COL1A1"
"hsa-miR-214-5p","COL6A1"
"hsa-miR-214-5p","DKK3"
"hsa-miR-214-5p","EHD2"
"hsa-miR-214-5p","FBLN5"
"hsa-miR-214-5p","FBN1"
"hsa-miR-214-5p","FST"
"hsa-miR-214-5p","LAMA4"
"hsa-miR-214-5p","MCM6"
"hsa-miR-214-5p","PTRF"
"hsa-miR-214-5p","RUNX1"
"hsa-miR-215-5p","BARD1"
"hsa-miR-215-5p","BMPR2"
"hsa-miR-215-5p","CCNT2"
"hsa-miR-215-5p","CENPE"
"hsa-miR-215-5p","CENPF"
"hsa-miR-215-5p","CLSPN"
"hsa-miR-215-5p","DIAPH1"
"hsa-miR-215-5p","DST"
"hsa-miR-215-5p","DYRK1A"
"hsa-miR-215-5p","EIF2AK3"
"hsa-miR-215-5p","FUBP1"
"hsa-miR-215-5p","IQGAP1"
"hsa-miR-215-5p","KAT2B"
"hsa-miR-215-5p","KLF12"
"hsa-miR-215-5p","LIMS1"
"hsa-miR-215-5p","NAB1"
"hsa-miR-215-5p","NCBP1"
"hsa-miR-215-5p","PODXL"
"hsa-miR-215-5p","RMI1"
"hsa-miR-215-5p","SPRED2"
"hsa-miR-215-5p","SPTBN1"
"hsa-miR-215-5p","TCEB3"
"hsa-miR-215-5p","ZBTB6"
"hsa-miR-215-5p","ZNF184"
"hsa-miR-218-5p","FRZB"
"hsa-miR-218-5p","IRF8"
"hsa-miR-218-5p","MEF2C"
"hsa-miR-218-5p","MPPED2"
"hsa-miR-219a-5p","HECW1"
"hsa-miR-219a-5p","KCNJ2"
"hsa-miR-219a-5p","LAMA1"
"hsa-miR-22-5p","ACAN"
"hsa-miR-22-5p","ACVR1"
"hsa-miR-22-5p","AKAP12"
"hsa-miR-22-5p","AKT3"
"hsa-miR-22-5p","APEX1"
"hsa-miR-22-5p","AXIN1"
"hsa-miR-22-5p","BTG2"
"hsa-miR-22-5p","CCDC88C"
"hsa-miR-22-5p","CENPT"
"hsa-miR-22-5p","CHGA"
"hsa-miR-22-5p","CLDN1"
"hsa-miR-22-5p","CLIC4"
"hsa-miR-22-5p","COL4A1"
"hsa-miR-22-5p","COL5A1"
"hsa-miR-22-5p","COPS7B"
"hsa-miR-22-5p","CPSF1"
"hsa-miR-22-5p","CTGF"
"hsa-miR-22-5p","CTSB"
"hsa-miR-22-5p","CYTH3"
"hsa-miR-22-5p","DKK3"
"hsa-miR-22-5p","DNMT3A"
"hsa-miR-22-5p","DPY30"
"hsa-miR-22-5p","EDNRA"
"hsa-miR-22-5p","EMX2"
"hsa-miR-22-5p","ETV1"
"hsa-miR-22-5p","FAM160A2"
"hsa-miR-22-5p","FBN1"
"hsa-miR-22-5p","FUS"
"hsa-miR-22-5p","FZD4"
"hsa-miR-22-5p","GIGYF1"
"hsa-miR-22-5p","GIT1"
"hsa-miR-22-5p","GRK6"
"hsa-miR-22-5p","H3F3A"
"hsa-miR-22-5p","H3F3B"
"hsa-miR-22-5p","HDAC7"
"hsa-miR-22-5p","HMGB2"
"hsa-miR-22-5p","HNRNPA0"
"hsa-miR-22-5p","HNRNPA1"
"hsa-miR-22-5p","HNRNPL"
"hsa-miR-22-5p","HNRNPM"
"hsa-miR-22-5p","HSPG2"
"hsa-miR-22-5p","IFT140"
"hsa-miR-22-5p","ITGA5"
"hsa-miR-22-5p","ITGB5"
"hsa-miR-22-5p","LAMC1"
"hsa-miR-22-5p","LIG1"
"hsa-miR-22-5p","LTB4R"
"hsa-miR-22-5p","MAF1"
"hsa-miR-22-5p","MAP4"
"hsa-miR-22-5p","MAPK8IP3"
"hsa-miR-22-5p","MAZ"
"hsa-miR-22-5p","MCM7"
"hsa-miR-22-5p","MCRS1"
"hsa-miR-22-5p","MEIS2"
"hsa-miR-22-5p","MTF2"
"hsa-miR-22-5p","MYH9"
"hsa-miR-22-5p","MYOZ3"
"hsa-miR-22-5p","NAP1L4"
"hsa-miR-22-5p","NDEL1"
"hsa-miR-22-5p","NID1"
"hsa-miR-22-5p","NME4"
"hsa-miR-22-5p","NT5E"
"hsa-miR-22-5p","PHC1"
"hsa-miR-22-5p","PICALM"
"hsa-miR-22-5p","POLD2"
"hsa-miR-22-5p","PRNP"
"hsa-miR-22-5p","PTMA"
"hsa-miR-22-5p","RBM14"
"hsa-miR-22-5p","RBM39"
"hsa-miR-22-5p","RCAN1"
"hsa-miR-22-5p","RIN2"
"hsa-miR-22-5p","RSU1"
"hsa-miR-22-5p","RUNX1"
"hsa-miR-22-5p","SFPQ"
"hsa-miR-22-5p","SMARCD1"
"hsa-miR-22-5p","SMG1"
"hsa-miR-22-5p","SNRPA"
"hsa-miR-22-5p","SPARC"
"hsa-miR-22-5p","STK39"
"hsa-miR-22-5p","STMN1"
"hsa-miR-22-5p","TCF4"
"hsa-miR-22-5p","THBS1"
"hsa-miR-22-5p","THY1"
"hsa-miR-22-5p","TIMP2"
"hsa-miR-22-5p","TRIM28"
"hsa-miR-22-5p","TSC22D4"
"hsa-miR-22-5p","TUBA1B"
"hsa-miR-22-5p","UBXN11"
"hsa-miR-22-5p","UNK"
"hsa-miR-22-5p","VCL"
"hsa-miR-22-5p","VEPH1"
"hsa-miR-22-5p","VIM"
"hsa-miR-22-5p","WDR33"
"hsa-miR-22-5p","WWTR1"
"hsa-miR-22-5p","YAP1"
"hsa-miR-22-5p","ZMIZ2"
"hsa-miR-22-5p","ZNF768"
"hsa-miR-221-5p","ACTB"
"hsa-miR-221-5p","CAND1"
"hsa-miR-221-5p","CORO1A"
"hsa-miR-221-5p","ERBB3"
"hsa-miR-221-5p","FSCN1"
"hsa-miR-221-5p","FZD2"
"hsa-miR-221-5p","ICAM1"
"hsa-miR-221-5p","JAK3"
"hsa-miR-221-5p","STAT5A"
"hsa-miR-222-5p","SGTB"
"hsa-miR-223-5p","ABCB1"
"hsa-miR-223-5p","CD226"
"hsa-miR-223-5p","CXCL2"
"hsa-miR-223-5p","DOCK2"
"hsa-miR-223-5p","HLA-DMB"
"hsa-miR-223-5p","IL6"
"hsa-miR-223-5p","PAX5"
"hsa-miR-223-5p","PDE3B"
"hsa-miR-223-5p","PFN1"
"hsa-miR-223-5p","PIK3CD"
"hsa-miR-223-5p","RGS1"
"hsa-miR-223-5p","STAT5A"
"hsa-miR-224-5p","ADCY6"
"hsa-miR-224-5p","CCND1"
"hsa-miR-224-5p","EGFR"
"hsa-miR-224-5p","EHF"
"hsa-miR-224-5p","FGB"
"hsa-miR-224-5p","MALT1"
"hsa-miR-224-5p","MOAP1"
"hsa-miR-224-5p","PRKAA1"
"hsa-miR-224-5p","RHOB"
"hsa-miR-224-5p","SOD2"
"hsa-miR-224-5p","YES1"
"hsa-miR-224-5p","ZNF282"
"hsa-miR-2355-5p","GIGYF1"
"hsa-miR-23a-5p","ABCA1"
"hsa-miR-23a-5p","ABL2"
"hsa-miR-23a-5p","ADAM10"
"hsa-miR-23a-5p","ADAM17"
"hsa-miR-23a-5p","ADAM19"
"hsa-miR-23a-5p","ADAM9"
"hsa-miR-23a-5p","AHNAK"
"hsa-miR-23a-5p","AHR"
"hsa-miR-23a-5p","AKAP11"
"hsa-miR-23a-5p","AKAP12"
"hsa-miR-23a-5p","ANTXR2"
"hsa-miR-23a-5p","ARFGEF2"
"hsa-miR-23a-5p","ARL8B"
"hsa-miR-23a-5p","ARNT"
"hsa-miR-23a-5p","ATF7IP"
"hsa-miR-23a-5p","ATPIF1"
"hsa-miR-23a-5p","ATR"
"hsa-miR-23a-5p","ATXN1"
"hsa-miR-23a-5p","BIRC6"
"hsa-miR-23a-5p","BMPR2"
"hsa-miR-23a-5p","BNC2"
"hsa-miR-23a-5p","CANX"
"hsa-miR-23a-5p","CBL"
"hsa-miR-23a-5p","CBLB"
"hsa-miR-23a-5p","CDT1"
"hsa-miR-23a-5p","CHD1"
"hsa-miR-23a-5p","CLCN3"
"hsa-miR-23a-5p","CLOCK"
"hsa-miR-23a-5p","COL11A2"
"hsa-miR-23a-5p","COL4A1"
"hsa-miR-23a-5p","COL4A3BP"
"hsa-miR-23a-5p","CRK"
"hsa-miR-23a-5p","CTNNA1"
"hsa-miR-23a-5p","CTNNB1"
"hsa-miR-23a-5p","DCUN1D1"
"hsa-miR-23a-5p","DIS3"
"hsa-miR-23a-5p","DOCK7"
"hsa-miR-23a-5p","DYNC1I2"
"hsa-miR-23a-5p","EDNRA"
"hsa-miR-23a-5p","EEA1"
"hsa-miR-23a-5p","EEF1D"
"hsa-miR-23a-5p","EIF4G3"
"hsa-miR-23a-5p","ELK3"
"hsa-miR-23a-5p","EPN1"
"hsa-miR-23a-5p","ETF1"
"hsa-miR-23a-5p","ETV1"
"hsa-miR-23a-5p","F2R"
"hsa-miR-23a-5p","FAT1"
"hsa-miR-23a-5p","FBL"
"hsa-miR-23a-5p","FBN1"
"hsa-miR-23a-5p","FLNA"
"hsa-miR-23a-5p","FOXP2"
"hsa-miR-23a-5p","FRAT1"
"hsa-miR-23a-5p","GABRB2"
"hsa-miR-23a-5p","GJA1"
"hsa-miR-23a-5p","GNAI3"
"hsa-miR-23a-5p","GREM2"
"hsa-miR-23a-5p","GSK3B"
"hsa-miR-23a-5p","GTF2A1"
"hsa-miR-23a-5p","HECTD1"
"hsa-miR-23a-5p","HIPK1"
"hsa-miR-23a-5p","HIPK3"
"hsa-miR-23a-5p","HOMER1"
"hsa-miR-23a-5p","ICMT"
"hsa-miR-23a-5p","IL1RAP"
"hsa-miR-23a-5p","IL6ST"
"hsa-miR-23a-5p","IQGAP1"
"hsa-miR-23a-5p","ITGA1"
"hsa-miR-23a-5p","ITGAV"
"hsa-miR-23a-5p","ITGB1"
"hsa-miR-23a-5p","JAG1"
"hsa-miR-23a-5p","JAK1"
"hsa-miR-23a-5p","JAM3"
"hsa-miR-23a-5p","JMJD1C"
"hsa-miR-23a-5p","KCNJ15"
"hsa-miR-23a-5p","KIF22"
"hsa-miR-23a-5p","KIF5B"
"hsa-miR-23a-5p","KLF12"
"hsa-miR-23a-5p","KLF3"
"hsa-miR-23a-5p","KPNA3"
"hsa-miR-23a-5p","LAMC1"
"hsa-miR-23a-5p","LATS1"
"hsa-miR-23a-5p","LIMS1"
"hsa-miR-23a-5p","LMO7"
"hsa-miR-23a-5p","LPHN2"
"hsa-miR-23a-5p","LPP"
"hsa-miR-23a-5p","MAML2"
"hsa-miR-23a-5p","MAP1B"
"hsa-miR-23a-5p","MAP3K11"
"hsa-miR-23a-5p","MAP3K2"
"hsa-miR-23a-5p","MAP3K5"
"hsa-miR-23a-5p","MAP4"
"hsa-miR-23a-5p","MAPK1"
"hsa-miR-23a-5p","MAPRE2"
"hsa-miR-23a-5p","MEF2A"
"hsa-miR-23a-5p","MEIS2"
"hsa-miR-23a-5p","MGA"
"hsa-miR-23a-5p","MITF"
"hsa-miR-23a-5p","MTF1"
"hsa-miR-23a-5p","MTMR9"
"hsa-miR-23a-5p","MYH9"
"hsa-miR-23a-5p","MYO9A"
"hsa-miR-23a-5p","NCKAP1"
"hsa-miR-23a-5p","NCOA2"
"hsa-miR-23a-5p","NCOA6"
"hsa-miR-23a-5p","NCSTN"
"hsa-miR-23a-5p","NEDD4"
"hsa-miR-23a-5p","NOC4L"
"hsa-miR-23a-5p","NOTCH2"
"hsa-miR-23a-5p","NPR3"
"hsa-miR-23a-5p","NRIP1"
"hsa-miR-23a-5p","NRP2"
"hsa-miR-23a-5p","NT5E"
"hsa-miR-23a-5p","NUAK1"
"hsa-miR-23a-5p","NUP50"
"hsa-miR-23a-5p","OTUB1"
"hsa-miR-23a-5p","PAFAH1B2"
"hsa-miR-23a-5p","PAFAH1B3"
"hsa-miR-23a-5p","PALLD"
"hsa-miR-23a-5p","PBRM1"
"hsa-miR-23a-5p","PDCD6IP"
"hsa-miR-23a-5p","PDLIM5"
"hsa-miR-23a-5p","PHLDA1"
"hsa-miR-23a-5p","PICALM"
"hsa-miR-23a-5p","PJA2"
"hsa-miR-23a-5p","PLA2R1"
"hsa-miR-23a-5p","POLR2A"
"hsa-miR-23a-5p","POLR2E"
"hsa-miR-23a-5p","PPP1R12A"
"hsa-miR-23a-5p","PPP2R5E"
"hsa-miR-23a-5p","PRKCA"
"hsa-miR-23a-5p","PRNP"
"hsa-miR-23a-5p","PSME1"
"hsa-miR-23a-5p","PTGFRN"
"hsa-miR-23a-5p","PTPN11"
"hsa-miR-23a-5p","PTPN14"
"hsa-miR-23a-5p","PTPRG"
"hsa-miR-23a-5p","RAD54L2"
"hsa-miR-23a-5p","RAPGEF2"
"hsa-miR-23a-5p","RB1"
"hsa-miR-23a-5p","RIF1"
"hsa-miR-23a-5p","RPS15A"
"hsa-miR-23a-5p","RPS6KA3"
"hsa-miR-23a-5p","RUNX1"
"hsa-miR-23a-5p","RUNX2"
"hsa-miR-23a-5p","RYBP"
"hsa-miR-23a-5p","SACS"
"hsa-miR-23a-5p","SAFB"
"hsa-miR-23a-5p","SATB2"
"hsa-miR-23a-5p","SDCBP"
"hsa-miR-23a-5p","SETD5"
"hsa-miR-23a-5p","SH3PXD2A"
"hsa-miR-23a-5p","SIX1"
"hsa-miR-23a-5p","SKI"
"hsa-miR-23a-5p","SLC35E1"
"hsa-miR-23a-5p","SMAD5"
"hsa-miR-23a-5p","SNRPC"
"hsa-miR-23a-5p","SORT1"
"hsa-miR-23a-5p","SP1"
"hsa-miR-23a-5p","SPG20"
"hsa-miR-23a-5p","SPTBN1"
"hsa-miR-23a-5p","STRN"
"hsa-miR-23a-5p","SWAP70"
"hsa-miR-23a-5p","SYMPK"
"hsa-miR-23a-5p","TAF3"
"hsa-miR-23a-5p","TAOK1"
"hsa-miR-23a-5p","TCF20"
"hsa-miR-23a-5p","TCF25"
"hsa-miR-23a-5p","TEAD1"
"hsa-miR-23a-5p","THBS1"
"hsa-miR-23a-5p","TIMP2"
"hsa-miR-23a-5p","TJP1"
"hsa-miR-23a-5p","TNPO1"
"hsa-miR-23a-5p","TOMM70A"
"hsa-miR-23a-5p","TOP1"
"hsa-miR-23a-5p","TRIO"
"hsa-miR-23a-5p","UACA"
"hsa-miR-23a-5p","UBR4"
"hsa-miR-23a-5p","UQCRQ"
"hsa-miR-23a-5p","USO1"
"hsa-miR-23a-5p","USP9X"
"hsa-miR-23a-5p","VARS"
"hsa-miR-23a-5p","VCAN"
"hsa-miR-23a-5p","VEPH1"
"hsa-miR-23a-5p","WASF2"
"hsa-miR-23a-5p","WNK1"
"hsa-miR-23a-5p","WNT7B"
"hsa-miR-23a-5p","XIAP"
"hsa-miR-23a-5p","ZBTB11"
"hsa-miR-23a-5p","ZEB1"
"hsa-miR-23a-5p","ZKSCAN1"
"hsa-miR-23a-5p","ZNF148"
"hsa-miR-23a-5p","ZNF426"
"hsa-miR-23a-5p","ZNF579"
"hsa-miR-23b-5p","ACTR2"
"hsa-miR-23b-5p","ADAM23"
"hsa-miR-23b-5p","AHNAK"
"hsa-miR-23b-5p","AHR"
"hsa-miR-23b-5p","AKAP12"
"hsa-miR-23b-5p","AKAP8L"
"hsa-miR-23b-5p","ANTXR2"
"hsa-miR-23b-5p","ARNT"
"hsa-miR-23b-5p","ATPIF1"
"hsa-miR-23b-5p","ATXN1"
"hsa-miR-23b-5p","BMPR2"
"hsa-miR-23b-5p","BNC2"
"hsa-miR-23b-5p","C11orf68"
"hsa-miR-23b-5p","CADM1"
"hsa-miR-23b-5p","CANX"
"hsa-miR-23b-5p","CBL"
"hsa-miR-23b-5p","CBLB"
"hsa-miR-23b-5p","CDKN2B"
"hsa-miR-23b-5p","CDT1"
"hsa-miR-23b-5p","COL4A1"
"hsa-miR-23b-5p","COPA"
"hsa-miR-23b-5p","CTSK"
"hsa-miR-23b-5p","DAB2"
"hsa-miR-23b-5p","DAPK1"
"hsa-miR-23b-5p","DUSP5"
"hsa-miR-23b-5p","EDNRA"
"hsa-miR-23b-5p","EEA1"
"hsa-miR-23b-5p","EEF1D"
"hsa-miR-23b-5p","ELK3"
"hsa-miR-23b-5p","ENC1"
"hsa-miR-23b-5p","EP300"
"hsa-miR-23b-5p","EPAS1"
"hsa-miR-23b-5p","ETV1"
"hsa-miR-23b-5p","FBN1"
"hsa-miR-23b-5p","FLNA"
"hsa-miR-23b-5p","FOXP2"
"hsa-miR-23b-5p","FRAT1"
"hsa-miR-23b-5p","FZD7"
"hsa-miR-23b-5p","GABRB2"
"hsa-miR-23b-5p","GJA1"
"hsa-miR-23b-5p","GNA12"
"hsa-miR-23b-5p","HECTD1"
"hsa-miR-23b-5p","HIF1A"
"hsa-miR-23b-5p","HIPK3"
"hsa-miR-23b-5p","HIVEP2"
"hsa-miR-23b-5p","HOOK2"
"hsa-miR-23b-5p","HUWE1"
"hsa-miR-23b-5p","IL1RAP"
"hsa-miR-23b-5p","IQGAP1"
"hsa-miR-23b-5p","ITGA1"
"hsa-miR-23b-5p","ITGB1"
"hsa-miR-23b-5p","JAG1"
"hsa-miR-23b-5p","JAK1"
"hsa-miR-23b-5p","JAM3"
"hsa-miR-23b-5p","JMJD1C"
"hsa-miR-23b-5p","KCNJ15"
"hsa-miR-23b-5p","KIAA1279"
"hsa-miR-23b-5p","KLF3"
"hsa-miR-23b-5p","KPNA3"
"hsa-miR-23b-5p","LAMC1"
"hsa-miR-23b-5p","LATS1"
"hsa-miR-23b-5p","LIMS1"
"hsa-miR-23b-5p","LMO7"
"hsa-miR-23b-5p","LPHN2"
"hsa-miR-23b-5p","LPP"
"hsa-miR-23b-5p","MAGED1"
"hsa-miR-23b-5p","MAML2"
"hsa-miR-23b-5p","MAP1B"
"hsa-miR-23b-5p","MAP3K2"
"hsa-miR-23b-5p","MAP4"
"hsa-miR-23b-5p","MAP4K4"
"hsa-miR-23b-5p","MAPK1"
"hsa-miR-23b-5p","MAPRE2"
"hsa-miR-23b-5p","MEF2A"
"hsa-miR-23b-5p","MITF"
"hsa-miR-23b-5p","MMP2"
"hsa-miR-23b-5p","MTF1"
"hsa-miR-23b-5p","MTMR9"
"hsa-miR-23b-5p","MYH9"
"hsa-miR-23b-5p","MYO9A"
"hsa-miR-23b-5p","NCKAP1"
"hsa-miR-23b-5p","NIN"
"hsa-miR-23b-5p","NOTCH2"
"hsa-miR-23b-5p","NRP2"
"hsa-miR-23b-5p","NT5E"
"hsa-miR-23b-5p","NUAK1"
"hsa-miR-23b-5p","PALLD"
"hsa-miR-23b-5p","PBRM1"
"hsa-miR-23b-5p","PJA2"
"hsa-miR-23b-5p","PLA2R1"
"hsa-miR-23b-5p","PLAU"
"hsa-miR-23b-5p","POLR2E"
"hsa-miR-23b-5p","PPP2R5E"
"hsa-miR-23b-5p","PRKAA1"
"hsa-miR-23b-5p","PRKCA"
"hsa-miR-23b-5p","PRPS1"
"hsa-miR-23b-5p","PTGFRN"
"hsa-miR-23b-5p","PTPN14"
"hsa-miR-23b-5p","PTPRG"
"hsa-miR-23b-5p","PURA"
"hsa-miR-23b-5p","QKI"
"hsa-miR-23b-5p","RAB11FIP2"
"hsa-miR-23b-5p","RAI14"
"hsa-miR-23b-5p","RAPGEF2"
"hsa-miR-23b-5p","RB1"
"hsa-miR-23b-5p","ROBO1"
"hsa-miR-23b-5p","RPS15A"
"hsa-miR-23b-5p","RPS27A"
"hsa-miR-23b-5p","RUNX1"
"hsa-miR-23b-5p","RUNX1T1"
"hsa-miR-23b-5p","RUNX2"
"hsa-miR-23b-5p","RYBP"
"hsa-miR-23b-5p","SACS"
"hsa-miR-23b-5p","SAFB"
"hsa-miR-23b-5p","SATB2"
"hsa-miR-23b-5p","SH3PXD2A"
"hsa-miR-23b-5p","SKI"
"hsa-miR-23b-5p","SMAD5"
"hsa-miR-23b-5p","SNRPC"
"hsa-miR-23b-5p","SNRPD1"
"hsa-miR-23b-5p","SNUPN"
"hsa-miR-23b-5p","SORT1"
"hsa-miR-23b-5p","SPG20"
"hsa-miR-23b-5p","STRN"
"hsa-miR-23b-5p","SWAP70"
"hsa-miR-23b-5p","SYMPK"
"hsa-miR-23b-5p","TCF25"
"hsa-miR-23b-5p","TEAD1"
"hsa-miR-23b-5p","TGFBR2"
"hsa-miR-23b-5p","THBS1"
"hsa-miR-23b-5p","TICAM2"
"hsa-miR-23b-5p","TIMP2"
"hsa-miR-23b-5p","TNFRSF25"
"hsa-miR-23b-5p","TRIO"
"hsa-miR-23b-5p","TRIP11"
"hsa-miR-23b-5p","TRPC3"
"hsa-miR-23b-5p","UACA"
"hsa-miR-23b-5p","USP9X"
"hsa-miR-23b-5p","VARS"
"hsa-miR-23b-5p","VCAN"
"hsa-miR-23b-5p","WASF2"
"hsa-miR-23b-5p","WNK1"
"hsa-miR-23b-5p","XIAP"
"hsa-miR-23b-5p","ZEB1"
"hsa-miR-23b-5p","ZKSCAN1"
"hsa-miR-23b-5p","ZNF426"
"hsa-miR-23b-5p","ZNF521"
"hsa-miR-24-1-5p","FN1"
"hsa-miR-24-1-5p","NUAK1"
"hsa-miR-24-1-5p","PTPRD"
"hsa-miR-24-1-5p","RAB37"
"hsa-miR-24-1-5p","TNFRSF19"
"hsa-miR-24-2-5p","TPM4"
"hsa-miR-25-5p","CCNE2"
"hsa-miR-25-5p","CCT5"
"hsa-miR-25-5p","CHEK1"
"hsa-miR-25-5p","COL5A1"
"hsa-miR-25-5p","DBF4"
"hsa-miR-25-5p","DKK3"
"hsa-miR-25-5p","EZH2"
"hsa-miR-25-5p","ITGA11"
"hsa-miR-25-5p","PCNA"
"hsa-miR-25-5p","PMEPA1"
"hsa-miR-25-5p","RAD54B"
"hsa-miR-25-5p","TARDBP"
"hsa-miR-25-5p","TCF19"
"hsa-miR-25-5p","TUBB"
"hsa-miR-26a-5p","EPHA4"
"hsa-miR-27a-5p","CD55"
"hsa-miR-27a-5p","EDNRA"
"hsa-miR-27a-5p","GNB1"
"hsa-miR-27a-5p","ITGA5"
"hsa-miR-27a-5p","MITF"
"hsa-miR-27a-5p","PALLD"
"hsa-miR-27a-5p","RUSC2"
"hsa-miR-27a-5p","SATB2"
"hsa-miR-27a-5p","SHC3"
"hsa-miR-27a-5p","SIX1"
"hsa-miR-27b-5p","ACTA2"
"hsa-miR-27b-5p","ADAMTS10"
"hsa-miR-27b-5p","BAG2"
"hsa-miR-27b-5p","CAMK2A"
"hsa-miR-27b-5p","COL5A1"
"hsa-miR-27b-5p","GRIN2D"
"hsa-miR-27b-5p","ITGB5"
"hsa-miR-27b-5p","PALLD"
"hsa-miR-27b-5p","PTGFRN"
"hsa-miR-27b-5p","SERPINH1"
"hsa-miR-27b-5p","SHC3"
"hsa-miR-27b-5p","SPARC"
"hsa-miR-28-5p","EIF4G1"
"hsa-miR-28-5p","STX12"
"hsa-miR-298","IRF2"
"hsa-miR-298","MIER1"
"hsa-miR-299-5p","CALD1"
"hsa-miR-299-5p","COL1A1"
"hsa-miR-299-5p","COL3A1"
"hsa-miR-299-5p","COL5A1"
"hsa-miR-299-5p","DCN"
"hsa-miR-299-5p","FN1"
"hsa-miR-299-5p","FST"
"hsa-miR-299-5p","GAS1"
"hsa-miR-299-5p","ICAM1"
"hsa-miR-299-5p","LUM"
"hsa-miR-299-5p","MEGF6"
"hsa-miR-299-5p","MMP2"
"hsa-miR-299-5p","PRNP"
"hsa-miR-299-5p","PTRF"
"hsa-miR-299-5p","SGK1"
"hsa-miR-299-5p","TCF4"
"hsa-miR-29a-5p","ADA"
"hsa-miR-29a-5p","CAND1"
"hsa-miR-29a-5p","HIF3A"
"hsa-miR-29a-5p","LILRB2"
"hsa-miR-29a-5p","MSH6"
"hsa-miR-29a-5p","PLCG2"
