"cause","effect"
"hsa-miR-429","MAP3K5"
"hsa-miR-429","MAP4K4"
"hsa-miR-429","MARCKS"
"hsa-miR-429","MCC"
"hsa-miR-429","MCL1"
"hsa-miR-429","MED1"
"hsa-miR-429","MED13"
"hsa-miR-429","MED6"
"hsa-miR-429","MGMT"
"hsa-miR-429","MIER1"
"hsa-miR-429","MMP16"
"hsa-miR-429","MPRIP"
"hsa-miR-429","MSN"
"hsa-miR-429","MXD3"
"hsa-miR-429","MYLK"
"hsa-miR-429","MYO9A"
"hsa-miR-429","NAV2"
"hsa-miR-429","NCAM1"
"hsa-miR-429","NCOA2"
"hsa-miR-429","NCOA3"
"hsa-miR-429","NDN"
"hsa-miR-429","NIN"
"hsa-miR-429","NKAP"
"hsa-miR-429","NOG"
"hsa-miR-429","NR3C1"
"hsa-miR-429","NR5A2"
"hsa-miR-429","NRG1"
"hsa-miR-429","NRP2"
"hsa-miR-429","NUDT3"
"hsa-miR-429","OSMR"
"hsa-miR-429","PAG1"
"hsa-miR-429","PAK3"
"hsa-miR-429","PAK7"
"hsa-miR-429","PARD3B"
"hsa-miR-429","PARD6B"
"hsa-miR-429","PCBP1"
"hsa-miR-429","PCSK5"
"hsa-miR-429","PDGFA"
"hsa-miR-429","PFDN4"
"hsa-miR-429","PHB2"
"hsa-miR-429","PHF10"
"hsa-miR-429","PIK3CA"
"hsa-miR-429","PIP4K2A"
"hsa-miR-429","PKIA"
"hsa-miR-429","PLXNA2"
"hsa-miR-429","PPFIBP1"
"hsa-miR-429","PPM1F"
"hsa-miR-429","PRDM1"
"hsa-miR-429","PRDM16"
"hsa-miR-429","PRKCA"
"hsa-miR-429","PRKG1"
"hsa-miR-429","PROX1"
"hsa-miR-429","PSMB4"
"hsa-miR-429","PTBP1"
"hsa-miR-429","PTEN"
"hsa-miR-429","PTGDR"
"hsa-miR-429","PTPN13"
"hsa-miR-429","PTPN14"
"hsa-miR-429","PTPN21"
"hsa-miR-429","PTPN4"
"hsa-miR-429","PTPRD"
"hsa-miR-429","QKI"
"hsa-miR-429","RAB11FIP2"
"hsa-miR-429","RAB4A"
"hsa-miR-429","RAB8B"
"hsa-miR-429","RAD21"
"hsa-miR-429","RAN"
"hsa-miR-429","RAP1B"
"hsa-miR-429","RAPGEF1"
"hsa-miR-429","RAPGEF2"
"hsa-miR-429","RASSF8"
"hsa-miR-429","RBM4B"
"hsa-miR-429","REL"
"hsa-miR-429","RELN"
"hsa-miR-429","RGL1"
"hsa-miR-429","RHOA"
"hsa-miR-429","RIN2"
"hsa-miR-429","RPS6KA2"
"hsa-miR-429","RPS6KA3"
"hsa-miR-429","RPS6KB1"
"hsa-miR-429","RUNX1T1"
"hsa-miR-429","RUSC2"
"hsa-miR-429","SCN2A"
"hsa-miR-429","SCN5A"
"hsa-miR-429","SCN8A"
"hsa-miR-429","SDC2"
"hsa-miR-429","SEPHS1"
"hsa-miR-429","SERPINC1"
"hsa-miR-429","SERPINH1"
"hsa-miR-429","SETD7"
"hsa-miR-429","SFPQ"
"hsa-miR-429","SH3PXD2A"
"hsa-miR-429","SHC1"
"hsa-miR-429","SLIT2"
"hsa-miR-429","SMAD9"
"hsa-miR-429","SNTB2"
"hsa-miR-429","SPAG9"
"hsa-miR-429","SPG20"
"hsa-miR-429","SPRED1"
"hsa-miR-429","SRGAP1"
"hsa-miR-429","STARD13"
"hsa-miR-429","STX1A"
"hsa-miR-429","SUGT1"
"hsa-miR-429","SWAP70"
"hsa-miR-429","SYNJ1"
"hsa-miR-429","TAF12"
"hsa-miR-429","TAOK1"
"hsa-miR-429","TARDBP"
"hsa-miR-429","TBP"
"hsa-miR-429","TBX5"
"hsa-miR-429","TCEB1"
"hsa-miR-429","TCF4"
"hsa-miR-429","TCF7L2"
"hsa-miR-429","TEAD1"
"hsa-miR-429","TGFBR3"
"hsa-miR-429","THAP1"
"hsa-miR-429","THRB"
"hsa-miR-429","TIMP2"
"hsa-miR-429","TJP1"
"hsa-miR-429","TLN1"
"hsa-miR-429","TMOD3"
"hsa-miR-429","TNKS2"
"hsa-miR-429","TOMM20"
"hsa-miR-429","TRIO"
"hsa-miR-429","TSC22D1"
"hsa-miR-429","TXLNA"
"hsa-miR-429","UBE2I"
"hsa-miR-429","USP5"
"hsa-miR-429","VBP1"
"hsa-miR-429","VLDLR"
"hsa-miR-429","WASF3"
"hsa-miR-429","WDR91"
"hsa-miR-429","WIPF1"
"hsa-miR-429","YEATS4"
"hsa-miR-429","ZBTB12"
"hsa-miR-429","ZBTB16"
"hsa-miR-429","ZEB1"
"hsa-miR-429","ZEB2"
"hsa-miR-429","ZFAND5"
"hsa-miR-429","ZFPM2"
"hsa-miR-429","ZNF423"
"hsa-miR-4295","ACVR1"
"hsa-miR-4295","AR"
"hsa-miR-4295","ARHGAP1"
"hsa-miR-4295","CDK4"
"hsa-miR-4295","CHEK2"
"hsa-miR-4295","FOXP1"
"hsa-miR-4295","FRMD6"
"hsa-miR-4295","HBP1"
"hsa-miR-4295","INSIG1"
"hsa-miR-4295","KIAA1217"
"hsa-miR-4295","MAML3"
"hsa-miR-4295","MEOX2"
"hsa-miR-4295","NEDD4L"
"hsa-miR-4295","NOL4"
"hsa-miR-4295","NPNT"
"hsa-miR-4295","PTEN"
"hsa-miR-4295","PTPRG"
"hsa-miR-4295","RUNX1T1"
"hsa-miR-4295","SERBP1"
"hsa-miR-4295","SHANK2"
"hsa-miR-4295","SUV39H1"
"hsa-miR-4295","TAF1D"
"hsa-miR-4295","THOP1"
"hsa-miR-4298","SLC9A3"
"hsa-miR-4306","DGCR14"
"hsa-miR-4306","E2F6"
"hsa-miR-4306","GNA13"
"hsa-miR-4306","RAB14"
"hsa-miR-4306","SMG5"
"hsa-miR-4306","ZBTB16"
"hsa-miR-431-5p","AIFM1"
"hsa-miR-431-5p","AKAP12"
"hsa-miR-431-5p","ALX1"
"hsa-miR-431-5p","ATP2B1"
"hsa-miR-431-5p","CCDC120"
"hsa-miR-431-5p","CD34"
"hsa-miR-431-5p","CEP72"
"hsa-miR-431-5p","DAB2IP"
"hsa-miR-431-5p","DLX3"
"hsa-miR-431-5p","DST"
"hsa-miR-431-5p","EMCN"
"hsa-miR-431-5p","FYN"
"hsa-miR-431-5p","GATA6"
"hsa-miR-431-5p","HHIP"
"hsa-miR-431-5p","IER3IP1"
"hsa-miR-431-5p","KLF12"
"hsa-miR-431-5p","KLF9"
"hsa-miR-431-5p","KLHL20"
"hsa-miR-431-5p","KREMEN1"
"hsa-miR-431-5p","LPP"
"hsa-miR-431-5p","MLXIP"
"hsa-miR-431-5p","NCL"
"hsa-miR-431-5p","NFATC2"
"hsa-miR-431-5p","NR3C2"
"hsa-miR-431-5p","PARVA"
"hsa-miR-431-5p","PRKD1"
"hsa-miR-431-5p","PTPRF"
"hsa-miR-431-5p","RAB11FIP4"
"hsa-miR-431-5p","RBBP4"
"hsa-miR-431-5p","RBPMS"
"hsa-miR-431-5p","ROCK1"
"hsa-miR-431-5p","SDC3"
"hsa-miR-431-5p","SEMA4F"
"hsa-miR-431-5p","SLC18A2"
"hsa-miR-431-5p","SNAP29"
"hsa-miR-431-5p","STK16"
"hsa-miR-431-5p","STX5"
"hsa-miR-431-5p","STX7"
"hsa-miR-431-5p","SUMO1"
"hsa-miR-431-5p","TAOK1"
"hsa-miR-431-5p","TCF7L1"
"hsa-miR-431-5p","THAP1"
"hsa-miR-431-5p","THRB"
"hsa-miR-431-5p","TRAT1"
"hsa-miR-431-5p","UBE2D1"
"hsa-miR-431-5p","ZEB1"
"hsa-miR-4310","CDK6"
"hsa-miR-4310","RNF8"
"hsa-miR-4318","PEX10"
"hsa-miR-4319","IKBKG"
"hsa-miR-4319","TAZ"
"hsa-miR-432-5p","ACTB"
"hsa-miR-432-5p","AHNAK"
"hsa-miR-432-5p","AKAP2"
"hsa-miR-432-5p","AP1S1"
"hsa-miR-432-5p","APLP1"
"hsa-miR-432-5p","ASAP1"
"hsa-miR-432-5p","ATM"
"hsa-miR-432-5p","AXL"
"hsa-miR-432-5p","BDKRB2"
"hsa-miR-432-5p","CALM2"
"hsa-miR-432-5p","CALM3"
"hsa-miR-432-5p","CASKIN1"
"hsa-miR-432-5p","CDK5RAP3"
"hsa-miR-432-5p","CENPA"
"hsa-miR-432-5p","CETP"
"hsa-miR-432-5p","COL1A2"
"hsa-miR-432-5p","COL5A1"
"hsa-miR-432-5p","COL6A1"
"hsa-miR-432-5p","CPSF3"
"hsa-miR-432-5p","DHX16"
"hsa-miR-432-5p","DNAJB6"
"hsa-miR-432-5p","DNAJC1"
"hsa-miR-432-5p","DPM2"
"hsa-miR-432-5p","DST"
"hsa-miR-432-5p","EFNB1"
"hsa-miR-432-5p","ENAH"
"hsa-miR-432-5p","EWSR1"
"hsa-miR-432-5p","FBN1"
"hsa-miR-432-5p","FLNA"
"hsa-miR-432-5p","FN1"
"hsa-miR-432-5p","FRS2"
"hsa-miR-432-5p","FSCN1"
"hsa-miR-432-5p","GAS1"
"hsa-miR-432-5p","GNA12"
"hsa-miR-432-5p","H3F3A"
"hsa-miR-432-5p","H3F3B"
"hsa-miR-432-5p","HMGB2"
"hsa-miR-432-5p","HSP90B1"
"hsa-miR-432-5p","ID4"
"hsa-miR-432-5p","ITGA11"
"hsa-miR-432-5p","ITGA2"
"hsa-miR-432-5p","ITM2C"
"hsa-miR-432-5p","JAK1"
"hsa-miR-432-5p","KCNB1"
"hsa-miR-432-5p","KCNMB1"
"hsa-miR-432-5p","KDELR1"
"hsa-miR-432-5p","LARP1"
"hsa-miR-432-5p","LRPPRC"
"hsa-miR-432-5p","LRRC1"
"hsa-miR-432-5p","LTBP1"
"hsa-miR-432-5p","MAP1B"
"hsa-miR-432-5p","MAP4"
"hsa-miR-432-5p","MAPKAPK2"
"hsa-miR-432-5p","MAPRE2"
"hsa-miR-432-5p","MDH1"
"hsa-miR-432-5p","MDM2"
"hsa-miR-432-5p","MLXIPL"
"hsa-miR-432-5p","MME"
"hsa-miR-432-5p","MMP2"
"hsa-miR-432-5p","MSN"
"hsa-miR-432-5p","MYH9"
"hsa-miR-432-5p","NES"
"hsa-miR-432-5p","NHP2L1"
"hsa-miR-432-5p","NUCB2"
"hsa-miR-432-5p","P4HB"
"hsa-miR-432-5p","PALLD"
"hsa-miR-432-5p","PHLDB2"
"hsa-miR-432-5p","PLAT"
"hsa-miR-432-5p","PPP5C"
"hsa-miR-432-5p","PRKCH"
"hsa-miR-432-5p","PRKX"
"hsa-miR-432-5p","PSAP"
"hsa-miR-432-5p","PTRF"
"hsa-miR-432-5p","RAB11FIP4"
"hsa-miR-432-5p","RAD50"
"hsa-miR-432-5p","RAPGEF1"
"hsa-miR-432-5p","RPN2"
"hsa-miR-432-5p","SERPINE2"
"hsa-miR-432-5p","SERPINH1"
"hsa-miR-432-5p","SHC1"
"hsa-miR-432-5p","SIX4"
"hsa-miR-432-5p","SOBP"
"hsa-miR-432-5p","SOD2"
"hsa-miR-432-5p","SPARC"
"hsa-miR-432-5p","STAMBP"
"hsa-miR-432-5p","STIP1"
"hsa-miR-432-5p","TFPI"
"hsa-miR-432-5p","TLN1"
"hsa-miR-432-5p","TUBB2A"
"hsa-miR-432-5p","UBE2O"
"hsa-miR-432-5p","UBTF"
"hsa-miR-432-5p","UGP2"
"hsa-miR-432-5p","VCL"
"hsa-miR-432-5p","VPS72"
"hsa-miR-432-5p","YTHDC1"
"hsa-miR-4324","CTBP1"
"hsa-miR-4326","AURKA"
"hsa-miR-4326","CLTC"
"hsa-miR-4326","MKI67"
"hsa-miR-4326","TIMM17A"
"hsa-miR-4326","TNS1"
"hsa-miR-4326","TXNIP"
"hsa-miR-433-5p","ACTC1"
"hsa-miR-433-5p","AIFM1"
"hsa-miR-433-5p","ARHGAP1"
"hsa-miR-433-5p","ATXN1"
"hsa-miR-433-5p","CEP72"
"hsa-miR-433-5p","CFTR"
"hsa-miR-433-5p","CHMP5"
"hsa-miR-433-5p","CYCS"
"hsa-miR-433-5p","EDN1"
"hsa-miR-433-5p","ERCC8"
"hsa-miR-433-5p","FGF9"
"hsa-miR-433-5p","FOXN3"
"hsa-miR-433-5p","H2AFY"
"hsa-miR-433-5p","HECW2"
"hsa-miR-433-5p","HIF1A"
"hsa-miR-433-5p","HIVEP1"
"hsa-miR-433-5p","HNRNPU"
"hsa-miR-433-5p","HOXA1"
"hsa-miR-433-5p","HOXA13"
"hsa-miR-433-5p","HOXA5"
"hsa-miR-433-5p","IGFBP1"
"hsa-miR-433-5p","KCNJ15"
"hsa-miR-433-5p","LAMC1"
"hsa-miR-433-5p","LSM11"
"hsa-miR-433-5p","MTMR9"
"hsa-miR-433-5p","MYH9"
"hsa-miR-433-5p","NMT2"
"hsa-miR-433-5p","NR2F6"
"hsa-miR-433-5p","PAK4"
"hsa-miR-433-5p","PEX13"
"hsa-miR-433-5p","PPARGC1A"
"hsa-miR-433-5p","PRKCB"
"hsa-miR-433-5p","QKI"
"hsa-miR-433-5p","RAD21"
"hsa-miR-433-5p","RAD9A"
"hsa-miR-433-5p","RALB"
"hsa-miR-433-5p","RHOQ"
"hsa-miR-433-5p","RUNX2"
"hsa-miR-433-5p","SH3GLB1"
"hsa-miR-433-5p","SKI"
"hsa-miR-433-5p","SMG5"
"hsa-miR-433-5p","SPARC"
"hsa-miR-433-5p","STRBP"
"hsa-miR-433-5p","TEF"
"hsa-miR-433-5p","TGFBR1"
"hsa-miR-433-5p","YY1"
"hsa-miR-433-5p","ZDHHC3"
"hsa-miR-4330","PEX10"
"hsa-miR-4419a","IKBKG"
"hsa-miR-4419b","FOSL2"
"hsa-miR-4419b","GABPB1"
"hsa-miR-4419b","ZNF639"
"hsa-miR-4420","PLCG2"
"hsa-miR-4423-5p","BAMBI"
"hsa-miR-4423-5p","COL13A1"
"hsa-miR-4423-5p","IL2RA"
"hsa-miR-4423-5p","OLA1"
"hsa-miR-4424","GIGYF1"
"hsa-miR-4425","BAK1"
"hsa-miR-4425","CACYBP"
"hsa-miR-4425","NKAP"
"hsa-miR-4426","H3F3B"
"hsa-miR-4426","WEE1"
"hsa-miR-4427","FPR2"
"hsa-miR-4427","MSH6"
"hsa-miR-4427","TLX1"
"hsa-miR-4429","KIAA1549"
"hsa-miR-4429","PFKM"
"hsa-miR-4429","PSMF1"
"hsa-miR-4429","RTN4"
"hsa-miR-4429","TFCP2"
"hsa-miR-4431","AP3B1"
"hsa-miR-4432","SYNJ2BP"
"hsa-miR-4433a-5p","C1orf174"
"hsa-miR-4433a-5p","CRIPT"
"hsa-miR-4433a-5p","GEMIN4"
"hsa-miR-4433a-5p","ITGA3"
"hsa-miR-4433a-5p","LSM3"
"hsa-miR-4433a-5p","MKL2"
"hsa-miR-4433a-5p","PHB2"
"hsa-miR-4433a-5p","RFC2"
"hsa-miR-4433a-5p","STMN1"
"hsa-miR-4433b-5p","CA12"
"hsa-miR-4433b-5p","ZNF350"
"hsa-miR-4434","BACH2"
"hsa-miR-4434","CABLES1"
"hsa-miR-4434","CCND2"
"hsa-miR-4434","GIGYF1"
"hsa-miR-4434","MAF"
"hsa-miR-4434","MECP2"
"hsa-miR-4434","OTUD7B"
"hsa-miR-4434","PIM1"
"hsa-miR-4434","PIM2"
"hsa-miR-4434","PRKCH"
"hsa-miR-4434","SEMA3F"
"hsa-miR-4434","SOD2"
"hsa-miR-4434","SYT7"
"hsa-miR-4435","ATXN3"
"hsa-miR-4435","BTG2"
"hsa-miR-4435","CARHSP1"
"hsa-miR-4435","CHAF1B"
"hsa-miR-4435","CKAP4"
"hsa-miR-4435","CYCS"
"hsa-miR-4435","MAP4K2"
"hsa-miR-4435","NUP62"
"hsa-miR-4435","OSTF1"
"hsa-miR-4435","PCSK6"
"hsa-miR-4435","PER2"
"hsa-miR-4435","TRIM65"
"hsa-miR-4435","TXNIP"
"hsa-miR-4435","TYRO3"
"hsa-miR-4435","UQCRB"
"hsa-miR-4435","UTP6"
"hsa-miR-4436a","NUP210"
"hsa-miR-4437","LAX1"
"hsa-miR-4438","NPFFR1"
"hsa-miR-4443","ALDOA"
"hsa-miR-4443","HMOX1"
"hsa-miR-4443","ING5"
"hsa-miR-4443","TXNIP"
"hsa-miR-4445-5p","CHRM3"
"hsa-miR-4445-5p","IKZF3"
"hsa-miR-4445-5p","SOD2"
"hsa-miR-4446-5p","ARHGEF18"
"hsa-miR-4446-5p","BAG2"
"hsa-miR-4446-5p","BTBD3"
"hsa-miR-4446-5p","CDK2"
"hsa-miR-4446-5p","CEP70"
"hsa-miR-4446-5p","CHRM3"
"hsa-miR-4446-5p","DMD"
"hsa-miR-4446-5p","DNTTIP2"
"hsa-miR-4446-5p","EEF2"
"hsa-miR-4446-5p","EID2"
"hsa-miR-4446-5p","FOXC1"
"hsa-miR-4446-5p","GABRB1"
"hsa-miR-4446-5p","HMOX1"
"hsa-miR-4446-5p","HNRNPA2B1"
"hsa-miR-4446-5p","ITPKC"
"hsa-miR-4446-5p","LLGL1"
"hsa-miR-4446-5p","MNT"
"hsa-miR-4446-5p","NARS"
"hsa-miR-4446-5p","NFASC"
"hsa-miR-4446-5p","NLGN1"
"hsa-miR-4446-5p","PODXL"
"hsa-miR-4446-5p","PTPRE"
"hsa-miR-4446-5p","QPRT"
"hsa-miR-4446-5p","RAB10"
"hsa-miR-4446-5p","RCAN1"
"hsa-miR-4446-5p","RGS6"
"hsa-miR-4446-5p","RHOB"
"hsa-miR-4446-5p","STK11"
"hsa-miR-4446-5p","TRIP10"
"hsa-miR-4446-5p","TTC38"
"hsa-miR-4446-5p","TWF1"
"hsa-miR-4446-5p","TXNIP"
"hsa-miR-4446-5p","UFD1L"
"hsa-miR-4449","ZFHX3"
"hsa-miR-4451","HSPA5"
"hsa-miR-4451","MAPKBP1"
"hsa-miR-4451","METTL1"
"hsa-miR-4451","SET"
"hsa-miR-4453","E2F2"
"hsa-miR-4454","RAD51"
"hsa-miR-4457","ANK1"
"hsa-miR-4457","C9orf78"
"hsa-miR-4457","MOAP1"
"hsa-miR-4457","STAT5A"
"hsa-miR-4458","ACVR1B"
"hsa-miR-4458","ACVR2B"
"hsa-miR-4458","AGAP1"
"hsa-miR-4458","AKAP5"
"hsa-miR-4458","APPBP2"
"hsa-miR-4458","ARHGEF7"
"hsa-miR-4458","ARID3B"
"hsa-miR-4458","ARIH1"
"hsa-miR-4458","ARL5A"
"hsa-miR-4458","ARL8B"
"hsa-miR-4458","ATF7IP"
"hsa-miR-4458","ATP2A2"
"hsa-miR-4458","ATXN1L"
"hsa-miR-4458","ATXN2"
"hsa-miR-4458","BDP1"
"hsa-miR-4458","BMPR1A"
"hsa-miR-4458","BTBD3"
"hsa-miR-4458","CBL"
"hsa-miR-4458","CBX5"
"hsa-miR-4458","CCNT2"
"hsa-miR-4458","CDYL"
"hsa-miR-4458","CEBPD"
"hsa-miR-4458","CEP135"
"hsa-miR-4458","CHD9"
"hsa-miR-4458","CHRD"
"hsa-miR-4458","CHUK"
"hsa-miR-4458","CLOCK"
"hsa-miR-4458","CMTM6"
"hsa-miR-4458","COIL"
"hsa-miR-4458","COL4A3BP"
"hsa-miR-4458","CRCT1"
"hsa-miR-4458","CRK"
"hsa-miR-4458","DNAJB9"
"hsa-miR-4458","DNAJC10"
"hsa-miR-4458","DTX3L"
"hsa-miR-4458","DUSP16"
"hsa-miR-4458","DVL3"
"hsa-miR-4458","DYRK1A"
"hsa-miR-4458","E2F5"
"hsa-miR-4458","E2F6"
"hsa-miR-4458","EEA1"
"hsa-miR-4458","EEF2K"
"hsa-miR-4458","EIF4G2"
"hsa-miR-4458","ERCC6"
"hsa-miR-4458","ETV3"
"hsa-miR-4458","EXOC5"
"hsa-miR-4458","FAM103A1"
"hsa-miR-4458","FBXO30"
"hsa-miR-4458","FGD6"
"hsa-miR-4458","FRS2"
"hsa-miR-4458","G3BP1"
"hsa-miR-4458","GABPA"
"hsa-miR-4458","GABPB1"
"hsa-miR-4458","GOLGA4"
"hsa-miR-4458","GOPC"
"hsa-miR-4458","GTF2I"
"hsa-miR-4458","HIC1"
"hsa-miR-4458","HIF1AN"
"hsa-miR-4458","HIP1"
"hsa-miR-4458","HOOK1"
"hsa-miR-4458","IGF1R"
"hsa-miR-4458","IKBKAP"
"hsa-miR-4458","INSR"
"hsa-miR-4458","IPO11"
"hsa-miR-4458","KCNJ11"
"hsa-miR-4458","KCTD17"
"hsa-miR-4458","KLHL23"
"hsa-miR-4458","KPNA1"
"hsa-miR-4458","LDB1"
"hsa-miR-4458","LOR"
"hsa-miR-4458","MAP3K13"
"hsa-miR-4458","MAP3K2"
"hsa-miR-4458","MAPK1IP1L"
"hsa-miR-4458","MAPK6"
"hsa-miR-4458","MAPK8"
"hsa-miR-4458","MBD2"
"hsa-miR-4458","MDM4"
"hsa-miR-4458","MGA"
"hsa-miR-4458","MIB1"
"hsa-miR-4458","MLLT10"
"hsa-miR-4458","MYCBP"
"hsa-miR-4458","MYO5B"
"hsa-miR-4458","NCOA1"
"hsa-miR-4458","NCOA3"
"hsa-miR-4458","NCOR1"
"hsa-miR-4458","NEK9"
"hsa-miR-4458","NLK"
"hsa-miR-4458","NSD1"
"hsa-miR-4458","NUPL1"
"hsa-miR-4458","OXSR1"
"hsa-miR-4458","PARD6B"
"hsa-miR-4458","PAWR"
"hsa-miR-4458","PBX1"
"hsa-miR-4458","PI4K2B"
"hsa-miR-4458","PIK3CA"
"hsa-miR-4458","PKN2"
"hsa-miR-4458","PLAGL2"
"hsa-miR-4458","PLD3"
"hsa-miR-4458","PLEKHO1"
"hsa-miR-4458","POGZ"
"hsa-miR-4458","PRKAA2"
"hsa-miR-4458","PRKAR2A"
"hsa-miR-4458","PRLR"
"hsa-miR-4458","PURB"
"hsa-miR-4458","RAB11FIP4"
"hsa-miR-4458","RAB22A"
"hsa-miR-4458","RAD18"
"hsa-miR-4458","RAG1"
"hsa-miR-4458","RALGPS1"
"hsa-miR-4458","RANBP2"
"hsa-miR-4458","RB1"
"hsa-miR-4458","REL"
"hsa-miR-4458","RNF111"
"hsa-miR-4458","RRM1"
"hsa-miR-4458","SEC31A"
"hsa-miR-4458","SENP2"
"hsa-miR-4458","SKIL"
"hsa-miR-4458","SMAD2"
"hsa-miR-4458","SMARCC1"
"hsa-miR-4458","SMC1A"
"hsa-miR-4458","SMG1"
"hsa-miR-4458","SNAP23"
"hsa-miR-4458","SNX6"
"hsa-miR-4458","SOX13"
"hsa-miR-4458","STK24"
"hsa-miR-4458","STK4"
"hsa-miR-4458","STRBP"
"hsa-miR-4458","STRN"
"hsa-miR-4458","STX3"
"hsa-miR-4458","SUCLG2"
"hsa-miR-4458","SYNCRIP"
"hsa-miR-4458","SYNJ2BP"
"hsa-miR-4458","TAF5L"
"hsa-miR-4458","TAF9B"
"hsa-miR-4458","TBX5"
"hsa-miR-4458","TGOLN2"
"hsa-miR-4458","THBS1"
"hsa-miR-4458","TOPBP1"
"hsa-miR-4458","TP53"
"hsa-miR-4458","TPD52"
"hsa-miR-4458","TSC1"
"hsa-miR-4458","UFM1"
"hsa-miR-4458","UHRF2"
"hsa-miR-4458","ULK2"
"hsa-miR-4458","UTRN"
"hsa-miR-4458","VAV3"
"hsa-miR-4458","VCL"
"hsa-miR-4458","VCPIP1"
"hsa-miR-4458","WASL"
"hsa-miR-4458","XPOT"
"hsa-miR-4458","XRN1"
"hsa-miR-4458","YAF2"
"hsa-miR-4458","YY1"
"hsa-miR-4458","ZBTB24"
"hsa-miR-4458","ZBTB5"
"hsa-miR-4458","ZNF10"
"hsa-miR-4458","ZNF24"
"hsa-miR-4458","ZNF354A"
"hsa-miR-4458","ZNF417"
"hsa-miR-4458","ZNF451"
"hsa-miR-4458","ZNF689"
"hsa-miR-4461","CLOCK"
"hsa-miR-4461","PCBP1"
"hsa-miR-4461","PTPRM"
"hsa-miR-4461","SUMO2"
"hsa-miR-4461","ZNF426"
"hsa-miR-4465","STRADB"
"hsa-miR-4466","F2R"
"hsa-miR-4466","MAFF"
"hsa-miR-4466","REXO1"
"hsa-miR-4466","TFDP2"
"hsa-miR-4466","VCPIP1"
"hsa-miR-4468","REXO1"
"hsa-miR-4469","BHLHE40"
"hsa-miR-4469","BIRC5"
"hsa-miR-4469","GJB1"
"hsa-miR-4469","IL2RA"
"hsa-miR-4469","MTMR10"
"hsa-miR-4469","ZBTB16"
"hsa-miR-4473","CLCN3"
"hsa-miR-4473","PRC1"
"hsa-miR-4473","RABAC1"
"hsa-miR-4473","RPL14"
"hsa-miR-4473","SOCS3"
"hsa-miR-4476","SAMD4B"
"hsa-miR-4478","PARD6B"
"hsa-miR-4478","RAB13"
"hsa-miR-4478","RPH3AL"
"hsa-miR-4479","PER1"
"hsa-miR-448","ADD1"
"hsa-miR-448","APBB2"
"hsa-miR-448","APPBP2"
"hsa-miR-448","ARNTL"
"hsa-miR-448","BCL2"
"hsa-miR-448","BTG3"
"hsa-miR-448","CACNA1D"
"hsa-miR-448","CIC"
"hsa-miR-448","CKAP4"
"hsa-miR-448","CLCN5"
"hsa-miR-448","DAPK1"
"hsa-miR-448","DUSP3"
"hsa-miR-448","E2F3"
"hsa-miR-448","GPHN"
"hsa-miR-448","HIF1A"
"hsa-miR-448","IGF1R"
"hsa-miR-448","IRS2"
"hsa-miR-448","ITPR1"
"hsa-miR-448","NBEA"
"hsa-miR-448","NEK9"
"hsa-miR-448","NEUROD2"
"hsa-miR-448","NFE2L3"
"hsa-miR-448","PHF21A"
"hsa-miR-448","PURA"
"hsa-miR-448","RALGPS2"
"hsa-miR-448","ROBO2"
"hsa-miR-448","SERBP1"
"hsa-miR-448","SNTB2"
"hsa-miR-448","SPTBN4"
"hsa-miR-448","SYT9"
"hsa-miR-448","TBPL1"
"hsa-miR-448","TCEAL1"
"hsa-miR-448","USP6NL"
"hsa-miR-448","WWP1"
"hsa-miR-448","YTHDC1"
"hsa-miR-448","ZBTB7A"
"hsa-miR-4480","CASP5"
"hsa-miR-4480","DAAM1"
"hsa-miR-4480","FOXP1"
"hsa-miR-4480","IRS1"
"hsa-miR-4480","SKI"
"hsa-miR-4482-5p","ABT1"
"hsa-miR-4482-5p","ATF7IP"
"hsa-miR-4482-5p","BTBD1"
"hsa-miR-4482-5p","FCHSD2"
"hsa-miR-4482-5p","FUS"
"hsa-miR-4482-5p","KIF13A"
"hsa-miR-4482-5p","MLLT1"
"hsa-miR-4482-5p","PARD6B"
"hsa-miR-4482-5p","PDHB"
"hsa-miR-4482-5p","PSMB5"
"hsa-miR-4482-5p","REL"
"hsa-miR-4482-5p","SETD7"
"hsa-miR-4482-5p","TGOLN2"
"hsa-miR-4482-5p","ZFPM1"
"hsa-miR-4484","APP"
"hsa-miR-4484","PTPN14"
"hsa-miR-4491","AKAP2"
"hsa-miR-4491","NUFIP2"
"hsa-miR-4491","PRKAA1"
"hsa-miR-4491","SOD2"
"hsa-miR-4491","ZNF101"
"hsa-miR-4492","RNF4"
"hsa-miR-4496","HLA-DRA"
"hsa-miR-4498","PLXND1"
"hsa-miR-449a","ACVR2B"
"hsa-miR-449a","ADD2"
"hsa-miR-449a","AFF1"
"hsa-miR-449a","AFF4"
"hsa-miR-449a","AGAP2"
"hsa-miR-449a","ALDOA"
"hsa-miR-449a","AP1B1"
"hsa-miR-449a","APBB2"
"hsa-miR-449a","ARHGAP1"
"hsa-miR-449a","ARHGEF12"
"hsa-miR-449a","ARID4A"
"hsa-miR-449a","ATG9A"
"hsa-miR-449a","ATXN7"
"hsa-miR-449a","BCL11A"
"hsa-miR-449a","BCOR"
"hsa-miR-449a","BNC2"
"hsa-miR-449a","BTRC"
"hsa-miR-449a","CBX3"
"hsa-miR-449a","CDC37"
"hsa-miR-449a","CDC42EP1"
"hsa-miR-449a","CHD1"
