"cause","effect"
"hsa-miR-539-5p","TRAM2"
"hsa-miR-539-5p","TRIP12"
"hsa-miR-539-5p","TWIST1"
"hsa-miR-539-5p","UBE2E3"
"hsa-miR-539-5p","UBQLN1"
"hsa-miR-539-5p","VCAN"
"hsa-miR-539-5p","VCL"
"hsa-miR-539-5p","VCPIP1"
"hsa-miR-539-5p","ZEB1"
"hsa-miR-539-5p","ZFAND5"
"hsa-miR-539-5p","ZNF197"
"hsa-miR-539-5p","ZNF579"
"hsa-miR-541-5p","CCND2"
"hsa-miR-541-5p","FXYD1"
"hsa-miR-541-5p","IPO13"
"hsa-miR-541-5p","LBR"
"hsa-miR-541-5p","NFIB"
"hsa-miR-541-5p","NPR1"
"hsa-miR-541-5p","SH3PXD2A"
"hsa-miR-542-5p","ACACA"
"hsa-miR-542-5p","ACVR1C"
"hsa-miR-542-5p","ADAMTS1"
"hsa-miR-542-5p","ADRA2B"
"hsa-miR-542-5p","ALX1"
"hsa-miR-542-5p","AP1S2"
"hsa-miR-542-5p","ASRGL1"
"hsa-miR-542-5p","BDKRB2"
"hsa-miR-542-5p","BGN"
"hsa-miR-542-5p","BMP7"
"hsa-miR-542-5p","BNC2"
"hsa-miR-542-5p","CAMK4"
"hsa-miR-542-5p","CAPRIN1"
"hsa-miR-542-5p","CCL22"
"hsa-miR-542-5p","CCND2"
"hsa-miR-542-5p","CD48"
"hsa-miR-542-5p","COL1A1"
"hsa-miR-542-5p","COL3A1"
"hsa-miR-542-5p","COLQ"
"hsa-miR-542-5p","COPS2"
"hsa-miR-542-5p","CTCF"
"hsa-miR-542-5p","DCX"
"hsa-miR-542-5p","EGFR"
"hsa-miR-542-5p","ETS1"
"hsa-miR-542-5p","EYA3"
"hsa-miR-542-5p","FBLN5"
"hsa-miR-542-5p","FBN1"
"hsa-miR-542-5p","FBXL18"
"hsa-miR-542-5p","FGFR1"
"hsa-miR-542-5p","FLNA"
"hsa-miR-542-5p","FOXN3"
"hsa-miR-542-5p","FUT4"
"hsa-miR-542-5p","GFRA1"
"hsa-miR-542-5p","GIGYF1"
"hsa-miR-542-5p","GRM5"
"hsa-miR-542-5p","HIC2"
"hsa-miR-542-5p","HIF1A"
"hsa-miR-542-5p","HOXC10"
"hsa-miR-542-5p","HSP90B1"
"hsa-miR-542-5p","ID3"
"hsa-miR-542-5p","IGF2"
"hsa-miR-542-5p","IRF1"
"hsa-miR-542-5p","KBTBD7"
"hsa-miR-542-5p","KIAA0408"
"hsa-miR-542-5p","KIF13A"
"hsa-miR-542-5p","MAGI2"
"hsa-miR-542-5p","MET"
"hsa-miR-542-5p","MID1"
"hsa-miR-542-5p","MMP16"
"hsa-miR-542-5p","MPRIP"
"hsa-miR-542-5p","MSH6"
"hsa-miR-542-5p","MYCN"
"hsa-miR-542-5p","NEBL"
"hsa-miR-542-5p","NECAP2"
"hsa-miR-542-5p","NFIB"
"hsa-miR-542-5p","NOMO1"
"hsa-miR-542-5p","NRP1"
"hsa-miR-542-5p","PAK3"
"hsa-miR-542-5p","PALLD"
"hsa-miR-542-5p","PDLIM5"
"hsa-miR-542-5p","PELI2"
"hsa-miR-542-5p","PFKM"
"hsa-miR-542-5p","PIGR"
"hsa-miR-542-5p","PLCG2"
"hsa-miR-542-5p","POU2F2"
"hsa-miR-542-5p","POU3F1"
"hsa-miR-542-5p","PPP6C"
"hsa-miR-542-5p","PRNP"
"hsa-miR-542-5p","PTGS2"
"hsa-miR-542-5p","PTK6"
"hsa-miR-542-5p","PTX3"
"hsa-miR-542-5p","QKI"
"hsa-miR-542-5p","RAB1A"
"hsa-miR-542-5p","RAB2A"
"hsa-miR-542-5p","RANBP2"
"hsa-miR-542-5p","RBPMS"
"hsa-miR-542-5p","RFX2"
"hsa-miR-542-5p","RHOB"
"hsa-miR-542-5p","RIMS2"
"hsa-miR-542-5p","RNF216"
"hsa-miR-542-5p","ROBO1"
"hsa-miR-542-5p","RPS6KA4"
"hsa-miR-542-5p","RUNX1T1"
"hsa-miR-542-5p","RUNX2"
"hsa-miR-542-5p","S1PR1"
"hsa-miR-542-5p","SERPINE2"
"hsa-miR-542-5p","SH3BP5"
"hsa-miR-542-5p","SH3KBP1"
"hsa-miR-542-5p","SIPA1"
"hsa-miR-542-5p","SMAD9"
"hsa-miR-542-5p","SOX17"
"hsa-miR-542-5p","SPOP"
"hsa-miR-542-5p","TFPI"
"hsa-miR-542-5p","TMBIM6"
"hsa-miR-542-5p","TNC"
"hsa-miR-542-5p","TNS1"
"hsa-miR-542-5p","TOMM20"
"hsa-miR-542-5p","TRAM2"
"hsa-miR-542-5p","UBE2E1"
"hsa-miR-542-5p","ZEB2"
"hsa-miR-542-5p","ZFP36"
"hsa-miR-543","ACVR1C"
"hsa-miR-543","ADAM9"
"hsa-miR-543","ANTXR2"
"hsa-miR-543","ARHGAP26"
"hsa-miR-543","BACH1"
"hsa-miR-543","BACH2"
"hsa-miR-543","BMP2"
"hsa-miR-543","BNC2"
"hsa-miR-543","CCDC88C"
"hsa-miR-543","CDH11"
"hsa-miR-543","CDH2"
"hsa-miR-543","CHN1"
"hsa-miR-543","COL5A1"
"hsa-miR-543","CTGF"
"hsa-miR-543","EEA1"
"hsa-miR-543","EGR1"
"hsa-miR-543","ENAH"
"hsa-miR-543","EPS8"
"hsa-miR-543","ETS1"
"hsa-miR-543","FKBP1A"
"hsa-miR-543","FKBP4"
"hsa-miR-543","FOS"
"hsa-miR-543","FOXP2"
"hsa-miR-543","FZD4"
"hsa-miR-543","GABRB2"
"hsa-miR-543","GATA6"
"hsa-miR-543","GDF6"
"hsa-miR-543","GFI1"
"hsa-miR-543","GNG2"
"hsa-miR-543","GRIN2A"
"hsa-miR-543","GRM5"
"hsa-miR-543","HGF"
"hsa-miR-543","HMGA2"
"hsa-miR-543","HMGB2"
"hsa-miR-543","ID4"
"hsa-miR-543","IL33"
"hsa-miR-543","INHBA"
"hsa-miR-543","IQGAP2"
"hsa-miR-543","KCNA1"
"hsa-miR-543","KLHL26"
"hsa-miR-543","LCP1"
"hsa-miR-543","MAF"
"hsa-miR-543","MAML2"
"hsa-miR-543","MAP1B"
"hsa-miR-543","MARCKS"
"hsa-miR-543","MARK2"
"hsa-miR-543","MEIS2"
"hsa-miR-543","NFIB"
"hsa-miR-543","NMT2"
"hsa-miR-543","NOTCH2"
"hsa-miR-543","NUMA1"
"hsa-miR-543","PCSK5"
"hsa-miR-543","PDE4D"
"hsa-miR-543","PDE5A"
"hsa-miR-543","PKIA"
"hsa-miR-543","PLA2G4A"
"hsa-miR-543","PPARGC1A"
"hsa-miR-543","PRDM16"
"hsa-miR-543","PRKG1"
"hsa-miR-543","PROX1"
"hsa-miR-543","PTPRD"
"hsa-miR-543","RASAL2"
"hsa-miR-543","RHOQ"
"hsa-miR-543","SERPINE2"
"hsa-miR-543","SH3GLB1"
"hsa-miR-543","SHC3"
"hsa-miR-543","SIRPA"
"hsa-miR-543","SOCS5"
"hsa-miR-543","SRGN"
"hsa-miR-543","SYNE1"
"hsa-miR-543","TBC1D1"
"hsa-miR-543","TCF7L2"
"hsa-miR-543","TEAD1"
"hsa-miR-543","THBS1"
"hsa-miR-543","TNFSF11"
"hsa-miR-543","TWIST1"
"hsa-miR-543","VCAN"
"hsa-miR-545-5p","ACTR2"
"hsa-miR-548ab","YAP1"
"hsa-miR-548ac","HIPK3"
"hsa-miR-548ac","ITGA2"
"hsa-miR-548ae-3p","HOXA9"
"hsa-miR-548ah-5p","NUDT21"
"hsa-miR-548ah-5p","TRAPPC2"
"hsa-miR-548ap-5p","FBLN2"
"hsa-miR-548ap-5p","ID4"
"hsa-miR-548ap-5p","TFAP2C"
"hsa-miR-548aq-5p","PGK1"
"hsa-miR-548au-5p","INHBA"
"hsa-miR-548aw","AGFG1"
"hsa-miR-548aw","ATF7IP"
"hsa-miR-548aw","CFL2"
"hsa-miR-548aw","LPP"
"hsa-miR-548aw","MALT1"
"hsa-miR-548aw","PPP2R5E"
"hsa-miR-548aw","PTGES2"
"hsa-miR-548aw","PTPN14"
"hsa-miR-548aw","QKI"
"hsa-miR-548aw","RAB8B"
"hsa-miR-548aw","ROCK1"
"hsa-miR-548aw","RORA"
"hsa-miR-548aw","SKIL"
"hsa-miR-548aw","TRIM33"
"hsa-miR-548aw","ZMYND11"
"hsa-miR-548az-5p","DUSP3"
"hsa-miR-548az-5p","NUFIP2"
"hsa-miR-548az-5p","SMAD4"
"hsa-miR-548az-5p","WNK1"
"hsa-miR-548b-5p","KLRC3"
"hsa-miR-548c-5p","BTG3"
"hsa-miR-548c-5p","CALCR"
"hsa-miR-548c-5p","HLA-DRA"
"hsa-miR-548f-3p","MLLT1"
"hsa-miR-548f-3p","TBL1XR1"
"hsa-miR-548g-5p","TLR4"
"hsa-miR-548h-5p","UBE2D2"
"hsa-miR-548j-5p","CSE1L"
"hsa-miR-548j-5p","SEMA4D"
"hsa-miR-548k","CCND1"
"hsa-miR-548m","HOXA9"
"hsa-miR-548s","AGTPBP1"
"hsa-miR-548s","RTKN"
"hsa-miR-548s","SGTB"
"hsa-miR-548s","ZNF101"
"hsa-miR-548t-5p","BNIP2"
"hsa-miR-548t-5p","DKK3"
"hsa-miR-548t-5p","INHBA"
"hsa-miR-548t-5p","ITGB1"
"hsa-miR-548t-5p","NFATC3"
"hsa-miR-548z","CCR5"
"hsa-miR-548z","HOXA9"
"hsa-miR-550a-3-5p","GABPB1"
"hsa-miR-550a-3-5p","NKRF"
"hsa-miR-550a-5p","DYRK1A"
"hsa-miR-550a-5p","GABPB1"
"hsa-miR-550a-5p","KIF1C"
"hsa-miR-550a-5p","MDM2"
"hsa-miR-550a-5p","NKRF"
"hsa-miR-550a-5p","WNK1"
"hsa-miR-550b-2-5p","PARD6B"
"hsa-miR-551b-5p","AKT3"
"hsa-miR-551b-5p","ARL6IP1"
"hsa-miR-551b-5p","CD2AP"
"hsa-miR-551b-5p","CTNNB1"
"hsa-miR-551b-5p","DEK"
"hsa-miR-551b-5p","EML4"
"hsa-miR-551b-5p","EXOC5"
"hsa-miR-551b-5p","FKBP8"
"hsa-miR-551b-5p","HNRNPM"
"hsa-miR-551b-5p","ITSN2"
"hsa-miR-551b-5p","MAP4"
"hsa-miR-551b-5p","MED15"
"hsa-miR-551b-5p","MED19"
"hsa-miR-551b-5p","MEF2C"
"hsa-miR-551b-5p","MFSD3"
"hsa-miR-551b-5p","MITF"
"hsa-miR-551b-5p","NDOR1"
"hsa-miR-551b-5p","NUFIP2"
"hsa-miR-551b-5p","RANBP2"
"hsa-miR-551b-5p","REXO1"
"hsa-miR-551b-5p","SDCCAG3"
"hsa-miR-551b-5p","SETD5"
"hsa-miR-551b-5p","SMAD4"
"hsa-miR-551b-5p","SNRPB"
"hsa-miR-551b-5p","SVEP1"
"hsa-miR-551b-5p","SYNCRIP"
"hsa-miR-551b-5p","TGFBR2"
"hsa-miR-551b-5p","TRIP12"
"hsa-miR-551b-5p","ZFYVE20"
"hsa-miR-552-5p","LHX1"
"hsa-miR-552-5p","ZNF557"
"hsa-miR-556-5p","FOXP1"
"hsa-miR-556-5p","S100A11"
"hsa-miR-557","GABBR2"
"hsa-miR-5571-5p","CYLD"
"hsa-miR-5571-5p","FUT4"
"hsa-miR-5571-5p","GNA13"
"hsa-miR-5571-5p","NFATC2"
"hsa-miR-5572","SCIN"
"hsa-miR-5579-5p","PTPN14"
"hsa-miR-5581-5p","TAPBP"
"hsa-miR-5582-5p","KSR2"
"hsa-miR-5584-5p","SH3BP5L"
"hsa-miR-5586-5p","ASGR2"
"hsa-miR-5586-5p","IKZF3"
"hsa-miR-5586-5p","PLEKHO1"
"hsa-miR-5586-5p","SIX4"
"hsa-miR-5586-5p","SOD2"
"hsa-miR-5589-5p","TLR7"
"hsa-miR-559","KHSRP"
"hsa-miR-5590-5p","BTG3"
"hsa-miR-5590-5p","HGF"
"hsa-miR-5590-5p","RAP1A"
"hsa-miR-5681b","UCK2"
"hsa-miR-5683","BTG1"
"hsa-miR-5683","PLCG2"
"hsa-miR-5684","STX4"
"hsa-miR-5687","PRKD3"
"hsa-miR-5690","FKBP5"
"hsa-miR-5691","SOX9"
"hsa-miR-5692a","PTP4A1"
"hsa-miR-5692a","ZNF451"
"hsa-miR-5692b","RAP1A"
"hsa-miR-5698","GATA6"
"hsa-miR-5699-5p","PGK1"
"hsa-miR-574-5p","ARRB1"
"hsa-miR-574-5p","ASH1L"
"hsa-miR-574-5p","BMPR1A"
"hsa-miR-574-5p","BRCC3"
"hsa-miR-574-5p","CUL2"
"hsa-miR-574-5p","EEA1"
"hsa-miR-574-5p","GABRB2"
"hsa-miR-574-5p","GPBP1L1"
"hsa-miR-574-5p","ITGA1"
"hsa-miR-574-5p","ITGA11"
"hsa-miR-574-5p","LPP"
"hsa-miR-574-5p","LRPAP1"
"hsa-miR-574-5p","MAP7D1"
"hsa-miR-574-5p","MITF"
"hsa-miR-574-5p","NCK2"
"hsa-miR-574-5p","PAX5"
"hsa-miR-574-5p","PPP2R1B"
"hsa-miR-574-5p","RBBP9"
"hsa-miR-574-5p","RXRA"
"hsa-miR-574-5p","SON"
"hsa-miR-574-5p","THRA"
"hsa-miR-574-5p","TRIM13"
"hsa-miR-574-5p","TRIOBP"
"hsa-miR-576-5p","AGFG1"
"hsa-miR-577","CLIC4"
"hsa-miR-577","SNRPB"
"hsa-miR-5787","CD4"
"hsa-miR-580-5p","SCAMP1"
"hsa-miR-580-5p","TNFAIP3"
"hsa-miR-582-5p","ACVR1B"
"hsa-miR-582-5p","CCS"
"hsa-miR-582-5p","CDH2"
"hsa-miR-582-5p","EHMT1"
"hsa-miR-582-5p","EWSR1"
"hsa-miR-582-5p","FBN1"
"hsa-miR-582-5p","FGF2"
"hsa-miR-582-5p","GRM5"
"hsa-miR-582-5p","ITGB8"
"hsa-miR-582-5p","LRCH4"
"hsa-miR-582-5p","MAEA"
"hsa-miR-582-5p","MAFK"
"hsa-miR-582-5p","MAP7D1"
"hsa-miR-582-5p","MIDN"
"hsa-miR-582-5p","NACC1"
"hsa-miR-582-5p","NOV"
"hsa-miR-582-5p","PDE4D"
"hsa-miR-582-5p","PIP5K1C"
"hsa-miR-582-5p","PTPRU"
"hsa-miR-582-5p","RAB11FIP4"
"hsa-miR-582-5p","RBM7"
"hsa-miR-582-5p","RMND5B"
"hsa-miR-582-5p","SCRIB"
"hsa-miR-582-5p","TGFBR3"
"hsa-miR-582-5p","THBS1"
"hsa-miR-582-5p","TLX2"
"hsa-miR-582-5p","TMEM11"
"hsa-miR-582-5p","UNC119"
"hsa-miR-582-5p","VAV2"
"hsa-miR-584-5p","ATF3"
"hsa-miR-584-5p","CAV1"
"hsa-miR-584-5p","ETS1"
"hsa-miR-584-5p","FYN"
"hsa-miR-584-5p","GSN"
"hsa-miR-584-5p","PIM1"
"hsa-miR-584-5p","SOBP"
"hsa-miR-587","VSNL1"
"hsa-miR-589-5p","CDKN1A"
"hsa-miR-589-5p","EEF2"
"hsa-miR-590-5p","ALX4"
"hsa-miR-590-5p","AMOTL2"
"hsa-miR-590-5p","BAMBI"
"hsa-miR-590-5p","CBX3"
"hsa-miR-590-5p","FGF18"
"hsa-miR-590-5p","FXR1"
"hsa-miR-590-5p","GABPB1"
"hsa-miR-590-5p","GAS1"
"hsa-miR-590-5p","GLMN"
"hsa-miR-590-5p","HABP4"
"hsa-miR-590-5p","HIC2"
"hsa-miR-590-5p","HNRNPA0"
"hsa-miR-590-5p","HSPD1"
"hsa-miR-590-5p","KLF5"
"hsa-miR-590-5p","KPNA6"
"hsa-miR-590-5p","KREMEN1"
"hsa-miR-590-5p","LRP10"
"hsa-miR-590-5p","MAP2K7"
"hsa-miR-590-5p","MATN2"
"hsa-miR-590-5p","OSR1"
"hsa-miR-590-5p","PITX2"
"hsa-miR-590-5p","PPP1R13L"
"hsa-miR-590-5p","PPP2R5A"
"hsa-miR-590-5p","PPP6C"
"hsa-miR-590-5p","PSMA5"
"hsa-miR-590-5p","PSMC2"
"hsa-miR-590-5p","PURB"
"hsa-miR-590-5p","RAB11A"
"hsa-miR-590-5p","RAB5B"
"hsa-miR-590-5p","RANBP9"
"hsa-miR-590-5p","SET"
"hsa-miR-590-5p","SIN3B"
"hsa-miR-590-5p","SORT1"
"hsa-miR-590-5p","STK11"
"hsa-miR-590-5p","TCEB3"
"hsa-miR-590-5p","TOMM70A"
"hsa-miR-590-5p","UBC"
"hsa-miR-590-5p","UBQLN1"
"hsa-miR-590-5p","YWHAG"
"hsa-miR-591","CHMP4B"
"hsa-miR-592","CCL16"
"hsa-miR-597-5p","HNRNPU"
"hsa-miR-598-5p","BTBD3"
"hsa-miR-598-5p","CALM2"
"hsa-miR-598-5p","VEGFA"
"hsa-miR-599","LBR"
"hsa-miR-603","ATXN3"
"hsa-miR-603","STK36"
"hsa-miR-605-5p","C1D"
"hsa-miR-605-5p","CTDSP1"
"hsa-miR-605-5p","ITGB1"
"hsa-miR-605-5p","OTUB1"
"hsa-miR-605-5p","PTBP1"
"hsa-miR-6076","HNRNPF"
"hsa-miR-6129","CCND2"
"hsa-miR-6129","UBA1"
"hsa-miR-613","CXCL11"
"hsa-miR-613","GABBR2"
"hsa-miR-613","RAP1A"
"hsa-miR-6130","KIAA0513"
"hsa-miR-6130","SUMO1"
"hsa-miR-6132","LAMA5"
"hsa-miR-6132","NDOR1"
"hsa-miR-6132","VCL"
"hsa-miR-615-5p","CCND3"
"hsa-miR-615-5p","CD99"
"hsa-miR-615-5p","CSNK2A1"
"hsa-miR-615-5p","CTNNA1"
"hsa-miR-615-5p","DAP3"
"hsa-miR-615-5p","DEDD"
"hsa-miR-615-5p","FBN2"
"hsa-miR-615-5p","FBXO28"
"hsa-miR-615-5p","FN1"
"hsa-miR-615-5p","FURIN"
"hsa-miR-615-5p","HNRNPU"
"hsa-miR-615-5p","HOXC13"
"hsa-miR-615-5p","HOXC4"
"hsa-miR-615-5p","IFNGR2"
"hsa-miR-615-5p","ILF2"
"hsa-miR-615-5p","INHBB"
"hsa-miR-615-5p","INPPL1"
"hsa-miR-615-5p","LRPAP1"
"hsa-miR-615-5p","MEGF8"
"hsa-miR-615-5p","MOAP1"
"hsa-miR-615-5p","PARP1"
"hsa-miR-615-5p","PEX14"
"hsa-miR-615-5p","POU2F1"
"hsa-miR-615-5p","PTGFRN"
"hsa-miR-615-5p","RADIL"
"hsa-miR-615-5p","RPH3AL"
"hsa-miR-615-5p","SDF4"
"hsa-miR-615-5p","SDHC"
"hsa-miR-615-5p","SNRNP70"
"hsa-miR-615-5p","THOP1"
"hsa-miR-615-5p","TIMP3"
"hsa-miR-615-5p","TOP1"
"hsa-miR-615-5p","TPM3"
"hsa-miR-615-5p","TUBA1A"
"hsa-miR-615-5p","TUBB"
"hsa-miR-615-5p","UNC119"
"hsa-miR-615-5p","YWHAB"
"hsa-miR-616-5p","AMOT"
"hsa-miR-616-5p","BAMBI"
"hsa-miR-616-5p","CCS"
"hsa-miR-616-5p","CD3D"
"hsa-miR-616-5p","CLPB"
"hsa-miR-616-5p","CLSPN"
"hsa-miR-616-5p","CSE1L"
"hsa-miR-616-5p","DNTTIP2"
"hsa-miR-616-5p","ELAVL4"
"hsa-miR-616-5p","FBXO28"
"hsa-miR-616-5p","GABPB1"
"hsa-miR-616-5p","HIF1AN"
"hsa-miR-616-5p","KIF1B"
"hsa-miR-616-5p","KLF2"
"hsa-miR-616-5p","LPP"
"hsa-miR-616-5p","MAPK8"
"hsa-miR-616-5p","MCM4"
"hsa-miR-616-5p","MTF1"
"hsa-miR-616-5p","MYOZ3"
"hsa-miR-616-5p","NCOA4"
"hsa-miR-616-5p","PAFAH1B1"
"hsa-miR-616-5p","PAICS"
"hsa-miR-616-5p","PAK4"
"hsa-miR-616-5p","PHAX"
"hsa-miR-616-5p","PLEKHA1"
"hsa-miR-616-5p","PRPF4B"
"hsa-miR-616-5p","RAD23B"
"hsa-miR-616-5p","RNPS1"
"hsa-miR-616-5p","SGSM2"
"hsa-miR-616-5p","TMPO"
"hsa-miR-616-5p","TUBB2A"
"hsa-miR-616-5p","WIPF2"
"hsa-miR-616-5p","XIAP"
"hsa-miR-616-5p","ZNF24"
"hsa-miR-616-5p","ZNF426"
"hsa-miR-618","ENAH"
"hsa-miR-619-5p","TLR7"
"hsa-miR-625-5p","AKT1"
"hsa-miR-625-5p","PDGFB"
"hsa-miR-628-5p","ABT1"
"hsa-miR-628-5p","ARID1A"
"hsa-miR-628-5p","CBX4"
"hsa-miR-628-5p","CHD9"
"hsa-miR-628-5p","LRP6"
"hsa-miR-628-5p","MMP16"
"hsa-miR-628-5p","PURA"
"hsa-miR-628-5p","SSR1"
"hsa-miR-628-5p","TARBP2"
"hsa-miR-628-5p","TGFBRAP1"
"hsa-miR-628-5p","TRIM13"
"hsa-miR-629-5p","ATP5B"
"hsa-miR-629-5p","EMX2"
"hsa-miR-629-5p","FZD2"
"hsa-miR-629-5p","HOXC8"
"hsa-miR-629-5p","IGF1R"
"hsa-miR-629-5p","SERPING1"
"hsa-miR-636","FOXK2"
"hsa-miR-636","NUFIP2"
"hsa-miR-636","SHMT1"
"hsa-miR-638","CD4"
"hsa-miR-640","IL23R"
"hsa-miR-642a-5p","AFF4"
"hsa-miR-642a-5p","FOLR1"
"hsa-miR-642a-5p","GATAD2B"
"hsa-miR-642a-5p","GRID1"
"hsa-miR-642a-5p","MAP3K5"
"hsa-miR-642a-5p","PAFAH1B2"
"hsa-miR-642a-5p","QPRT"
"hsa-miR-642a-5p","RANBP2"
"hsa-miR-642a-5p","RHOB"
"hsa-miR-642a-5p","SYNCRIP"
"hsa-miR-642a-5p","WNT4"
"hsa-miR-642a-5p","ZNF638"
"hsa-miR-644a","DPYSL5"
"hsa-miR-646","IRF8"
"hsa-miR-6499-5p","DMD"
"hsa-miR-650","GIGYF1"
"hsa-miR-6507-5p","KHSRP"
"hsa-miR-6507-5p","MYC"
"hsa-miR-6507-5p","NGFR"
"hsa-miR-6507-5p","TNFAIP3"
"hsa-miR-651-5p","MAZ"
"hsa-miR-651-5p","MRPL4"
"hsa-miR-651-5p","ULK1"
"hsa-miR-6510-5p","PARD6B"
"hsa-miR-6510-5p","RANBP10"
"hsa-miR-6511b-5p","BARX1"
"hsa-miR-6511b-5p","C6"
"hsa-miR-6511b-5p","CASP10"
"hsa-miR-6511b-5p","GATA6"
"hsa-miR-6511b-5p","IL12B"
"hsa-miR-6511b-5p","P2RY2"
"hsa-miR-6511b-5p","SRF"
"hsa-miR-6512-5p","TAF11"
"hsa-miR-6513-5p","STK4"
"hsa-miR-6516-5p","ATXN3"
"hsa-miR-6516-5p","PLP2"
"hsa-miR-6516-5p","ZNF410"
"hsa-miR-652-5p","RPL4"
"hsa-miR-652-5p","SNX5"
"hsa-miR-654-5p","ADRB1"
"hsa-miR-654-5p","AKT1"
"hsa-miR-654-5p","ETS1"
"hsa-miR-654-5p","FXYD1"
"hsa-miR-654-5p","GDI1"
"hsa-miR-654-5p","GIGYF1"
"hsa-miR-654-5p","H2AFZ"
"hsa-miR-654-5p","NFIB"
"hsa-miR-654-5p","PKIA"
"hsa-miR-654-5p","PMEPA1"
"hsa-miR-654-5p","RALY"
"hsa-miR-654-5p","SDC3"
"hsa-miR-654-5p","SH3PXD2A"
"hsa-miR-654-5p","UBLCP1"
"hsa-miR-654-5p","ZBTB22"
"hsa-miR-655-5p","ACLY"
"hsa-miR-655-5p","ADM"
"hsa-miR-655-5p","AFAP1L2"
"hsa-miR-655-5p","AHRR"
"hsa-miR-655-5p","AKT3"
"hsa-miR-655-5p","ANK2"
"hsa-miR-655-5p","ARL4D"
"hsa-miR-655-5p","ATXN1"
"hsa-miR-655-5p","BACE1"
"hsa-miR-655-5p","CASKIN1"
"hsa-miR-655-5p","CASP10"
"hsa-miR-655-5p","CCND1"
"hsa-miR-655-5p","CDH2"
"hsa-miR-655-5p","CEBPB"
"hsa-miR-655-5p","CHIC2"
"hsa-miR-655-5p","CLIC4"
"hsa-miR-655-5p","CTSB"
"hsa-miR-655-5p","CXCR4"
"hsa-miR-655-5p","DDR2"
"hsa-miR-655-5p","DMD"
"hsa-miR-655-5p","DSG3"
"hsa-miR-655-5p","EBF1"
"hsa-miR-655-5p","EPB41L2"
"hsa-miR-655-5p","EPHA4"
"hsa-miR-655-5p","ETV1"
"hsa-miR-655-5p","ETV5"
"hsa-miR-655-5p","FAM118B"
"hsa-miR-655-5p","FAS"
"hsa-miR-655-5p","FEZ2"
"hsa-miR-655-5p","FLI1"
"hsa-miR-655-5p","FOXC1"
"hsa-miR-655-5p","FOXO1"
"hsa-miR-655-5p","FZD4"
"hsa-miR-655-5p","GAS1"
"hsa-miR-655-5p","GAS7"
"hsa-miR-655-5p","GFRA2"
"hsa-miR-655-5p","GOPC"
"hsa-miR-655-5p","GRIA1"
"hsa-miR-655-5p","GRIN2A"
"hsa-miR-655-5p","HEY2"
"hsa-miR-655-5p","HGF"
"hsa-miR-655-5p","IFNAR2"
"hsa-miR-655-5p","IKZF2"
"hsa-miR-655-5p","INHBA"
"hsa-miR-655-5p","JUN"
"hsa-miR-655-5p","KCNMB1"
"hsa-miR-655-5p","KHDRBS2"
"hsa-miR-655-5p","LBR"
"hsa-miR-655-5p","LIMK1"
"hsa-miR-655-5p","LPHN2"
"hsa-miR-655-5p","MAFB"
"hsa-miR-655-5p","MARCKS"
"hsa-miR-655-5p","MDFIC"
"hsa-miR-655-5p","MEIS1"
"hsa-miR-655-5p","MID1"
"hsa-miR-655-5p","MITF"
"hsa-miR-655-5p","MMP16"
"hsa-miR-655-5p","NFIB"
"hsa-miR-655-5p","NFYB"
"hsa-miR-655-5p","NRBF2"
"hsa-miR-655-5p","ODF2L"
"hsa-miR-655-5p","OPTN"
"hsa-miR-655-5p","PDE3B"
"hsa-miR-655-5p","PDGFA"
"hsa-miR-655-5p","PDGFRA"
"hsa-miR-655-5p","PEG10"
"hsa-miR-655-5p","PELI2"
"hsa-miR-655-5p","PIK3R1"
"hsa-miR-655-5p","PMEPA1"
"hsa-miR-655-5p","PRKD1"
"hsa-miR-655-5p","PRRX2"
"hsa-miR-655-5p","PTPRS"
"hsa-miR-655-5p","PTX3"
"hsa-miR-655-5p","PVRL3"
"hsa-miR-655-5p","RAC1"
"hsa-miR-655-5p","RBPMS"
"hsa-miR-655-5p","RCAN1"
"hsa-miR-655-5p","RGS1"
"hsa-miR-655-5p","RPS6KA3"
"hsa-miR-655-5p","RUNX1T1"
"hsa-miR-655-5p","SH3PXD2A"
"hsa-miR-655-5p","SKI"
"hsa-miR-655-5p","SLIT2"
"hsa-miR-655-5p","SPRY1"
"hsa-miR-655-5p","SRF"
"hsa-miR-655-5p","STK38"
"hsa-miR-655-5p","TCF4"
"hsa-miR-655-5p","TCF7L2"
"hsa-miR-655-5p","TFAP2C"
"hsa-miR-655-5p","TFPI"
"hsa-miR-655-5p","TGFB2"
"hsa-miR-655-5p","TGFBR2"
"hsa-miR-655-5p","TIMP2"
"hsa-miR-655-5p","TLE4"
"hsa-miR-655-5p","UBE2E2"
"hsa-miR-655-5p","UBE2E3"
"hsa-miR-655-5p","VSNL1"
"hsa-miR-655-5p","WIPF1"
"hsa-miR-655-5p","ZEB1"
"hsa-miR-655-5p","ZNF423"
"hsa-miR-655-5p","ZNF521"
"hsa-miR-656-5p","BACH2"
"hsa-miR-656-5p","BRI3BP"
"hsa-miR-656-5p","CCND2"
"hsa-miR-656-5p","CD55"
"hsa-miR-656-5p","HHIP"
"hsa-miR-656-5p","ID4"
"hsa-miR-656-5p","NFIB"
"hsa-miR-656-5p","PALLD"
"hsa-miR-656-5p","SH3BP5"
"hsa-miR-656-5p","SPSB1"
"hsa-miR-656-5p","VCL"
