"cause","effect"
"hsa-miR-125a-5p","ATP2A2"
"hsa-miR-125a-5p","ATR"
"hsa-miR-125a-5p","ATXN1L"
"hsa-miR-125a-5p","BRF1"
"hsa-miR-125a-5p","C6orf47"
"hsa-miR-125a-5p","CAPRIN1"
"hsa-miR-125a-5p","CD59"
"hsa-miR-125a-5p","CLTC"
"hsa-miR-125a-5p","CNOT1"
"hsa-miR-125a-5p","COL18A1"
"hsa-miR-125a-5p","CSNK2A1"
"hsa-miR-125a-5p","CYTH1"
"hsa-miR-125a-5p","DAZAP2"
"hsa-miR-125a-5p","DCP1A"
"hsa-miR-125a-5p","DHX9"
"hsa-miR-125a-5p","DIS3"
"hsa-miR-125a-5p","DST"
"hsa-miR-125a-5p","EEF1D"
"hsa-miR-125a-5p","EIF4G2"
"hsa-miR-125a-5p","ELL"
"hsa-miR-125a-5p","EPHA7"
"hsa-miR-125a-5p","ESRRA"
"hsa-miR-125a-5p","FBXW11"
"hsa-miR-125a-5p","FUS"
"hsa-miR-125a-5p","GANAB"
"hsa-miR-125a-5p","GNB2"
"hsa-miR-125a-5p","GRN"
"hsa-miR-125a-5p","GTF3C3"
"hsa-miR-125a-5p","H2AFX"
"hsa-miR-125a-5p","HOXD9"
"hsa-miR-125a-5p","HSP90AB1"
"hsa-miR-125a-5p","HSPH1"
"hsa-miR-125a-5p","IFFO1"
"hsa-miR-125a-5p","IKBKG"
"hsa-miR-125a-5p","IRAK1"
"hsa-miR-125a-5p","KCMF1"
"hsa-miR-125a-5p","KIF1B"
"hsa-miR-125a-5p","KIF5B"
"hsa-miR-125a-5p","KLF16"
"hsa-miR-125a-5p","KPNA6"
"hsa-miR-125a-5p","LRP3"
"hsa-miR-125a-5p","MAP3K10"
"hsa-miR-125a-5p","MAP3K11"
"hsa-miR-125a-5p","MAPK1"
"hsa-miR-125a-5p","MAPK8"
"hsa-miR-125a-5p","MBD3"
"hsa-miR-125a-5p","MLLT4"
"hsa-miR-125a-5p","MXD4"
"hsa-miR-125a-5p","NARS"
"hsa-miR-125a-5p","NBL1"
"hsa-miR-125a-5p","NDUFS7"
"hsa-miR-125a-5p","NFATC3"
"hsa-miR-125a-5p","NIPBL"
"hsa-miR-125a-5p","PACS2"
"hsa-miR-125a-5p","PAFAH1B1"
"hsa-miR-125a-5p","PAK2"
"hsa-miR-125a-5p","PCSK7"
"hsa-miR-125a-5p","PEX13"
"hsa-miR-125a-5p","PFKFB2"
"hsa-miR-125a-5p","PHIP"
"hsa-miR-125a-5p","PIK3CA"
"hsa-miR-125a-5p","PITPNA"
"hsa-miR-125a-5p","PLD3"
"hsa-miR-125a-5p","POLR2C"
"hsa-miR-125a-5p","PPP1R12C"
"hsa-miR-125a-5p","PRDM4"
"hsa-miR-125a-5p","PRKAR1A"
"hsa-miR-125a-5p","PUM1"
"hsa-miR-125a-5p","PUM2"
"hsa-miR-125a-5p","RAB14"
"hsa-miR-125a-5p","RBAK"
"hsa-miR-125a-5p","RBL2"
"hsa-miR-125a-5p","RCN3"
"hsa-miR-125a-5p","RFXANK"
"hsa-miR-125a-5p","RYK"
"hsa-miR-125a-5p","SIT1"
"hsa-miR-125a-5p","SIVA1"
"hsa-miR-125a-5p","SMAD2"
"hsa-miR-125a-5p","SMARCA5"
"hsa-miR-125a-5p","SMARCC1"
"hsa-miR-125a-5p","SMURF2"
"hsa-miR-125a-5p","SP1"
"hsa-miR-125a-5p","SSR1"
"hsa-miR-125a-5p","STK11"
"hsa-miR-125a-5p","STRAP"
"hsa-miR-125a-5p","STX3"
"hsa-miR-125a-5p","TAZ"
"hsa-miR-125a-5p","TEAD1"
"hsa-miR-125a-5p","TMBIM6"
"hsa-miR-125a-5p","TMED1"
"hsa-miR-125a-5p","TMED2"
"hsa-miR-125a-5p","TNFRSF1B"
"hsa-miR-125a-5p","TRIP10"
"hsa-miR-125a-5p","TRMT2A"
"hsa-miR-125a-5p","UBE2G1"
"hsa-miR-125a-5p","UGP2"
"hsa-miR-125a-5p","XK"
"hsa-miR-125a-5p","YES1"
"hsa-miR-125a-5p","ZBTB33"
"hsa-miR-125a-5p","ZBTB48"
"hsa-miR-125a-5p","ZFHX3"
"hsa-miR-125a-5p","ZMYND19"
"hsa-miR-125a-5p","ZNF775"
"hsa-miR-125b-5p","AIFM1"
"hsa-miR-125b-5p","ARF1"
"hsa-miR-125b-5p","ARID3A"
"hsa-miR-125b-5p","AURKB"
"hsa-miR-125b-5p","CACHD1"
"hsa-miR-125b-5p","CDCA3"
"hsa-miR-125b-5p","CDKN2A"
"hsa-miR-125b-5p","CORO2B"
"hsa-miR-125b-5p","EEF1A1"
"hsa-miR-125b-5p","EEF1G"
"hsa-miR-125b-5p","ERRFI1"
"hsa-miR-125b-5p","ETV6"
"hsa-miR-125b-5p","FOXM1"
"hsa-miR-125b-5p","FOXN3"
"hsa-miR-125b-5p","FUS"
"hsa-miR-125b-5p","FUT4"
"hsa-miR-125b-5p","HIST4H4"
"hsa-miR-125b-5p","HOXA3"
"hsa-miR-125b-5p","IRS4"
"hsa-miR-125b-5p","KCNA1"
"hsa-miR-125b-5p","KLC2"
"hsa-miR-125b-5p","KRT5"
"hsa-miR-125b-5p","LFNG"
"hsa-miR-125b-5p","LIFR"
"hsa-miR-125b-5p","LMNB1"
"hsa-miR-125b-5p","LSM4"
"hsa-miR-125b-5p","MAZ"
"hsa-miR-125b-5p","MEIS2"
"hsa-miR-125b-5p","MMP11"
"hsa-miR-125b-5p","NFIB"
"hsa-miR-125b-5p","NR3C1"
"hsa-miR-125b-5p","PAK3"
"hsa-miR-125b-5p","PELI2"
"hsa-miR-125b-5p","PPARA"
"hsa-miR-125b-5p","PRDX2"
"hsa-miR-125b-5p","PRKCA"
"hsa-miR-125b-5p","PRNP"
"hsa-miR-125b-5p","RAB6B"
"hsa-miR-125b-5p","RBM7"
"hsa-miR-125b-5p","SCN5A"
"hsa-miR-125b-5p","SH3BP5L"
"hsa-miR-125b-5p","SOBP"
"hsa-miR-125b-5p","TEAD1"
"hsa-miR-125b-5p","WASF2"
"hsa-miR-126-5p","MDH1"
"hsa-miR-1266-5p","ARID1A"
"hsa-miR-1266-5p","CUL3"
"hsa-miR-1266-5p","PTP4A2"
"hsa-miR-1266-5p","SMC1A"
"hsa-miR-1266-5p","SNIP1"
"hsa-miR-1266-5p","VAV3"
"hsa-miR-1271-5p","CDC37"
"hsa-miR-1271-5p","GIGYF1"
"hsa-miR-1271-5p","HDAC7"
"hsa-miR-1271-5p","LENG8"
"hsa-miR-1271-5p","PPP1R12C"
"hsa-miR-1277-5p","ADD2"
"hsa-miR-1277-5p","RAB5B"
"hsa-miR-128-1-5p","BAK1"
"hsa-miR-128-1-5p","DLGAP3"
"hsa-miR-128-1-5p","IKZF5"
"hsa-miR-128-1-5p","MAP4K5"
"hsa-miR-128-1-5p","MEIS2"
"hsa-miR-128-1-5p","PELI2"
"hsa-miR-128-1-5p","PRKAA1"
"hsa-miR-128-1-5p","SFRP1"
"hsa-miR-128-1-5p","SH3D19"
"hsa-miR-128-1-5p","SOCS5"
"hsa-miR-128-1-5p","SPRY2"
"hsa-miR-128-1-5p","TGFBR1"
"hsa-miR-128-1-5p","TUB"
"hsa-miR-129-5p","BCL11A"
"hsa-miR-129-5p","DLK1"
"hsa-miR-129-5p","PREP"
"hsa-miR-1291","C6orf47"
"hsa-miR-1301-5p","BIRC5"
"hsa-miR-1306-5p","LRRC59"
"hsa-miR-1306-5p","MAFK"
"hsa-miR-1306-5p","NRF1"
"hsa-miR-1306-5p","PLXNB1"
"hsa-miR-1306-5p","PPP1R12C"
"hsa-miR-1306-5p","TCEA2"
"hsa-miR-1307-5p","CDKN3"
"hsa-miR-1307-5p","GATA6"
"hsa-miR-1307-5p","PPIA"
"hsa-miR-1307-5p","PSMB5"
"hsa-miR-130a-5p","TRIM63"
"hsa-miR-130b-5p","CCT5"
"hsa-miR-130b-5p","CDK5R1"
"hsa-miR-130b-5p","CEP55"
"hsa-miR-130b-5p","CRY2"
"hsa-miR-130b-5p","EZH1"
"hsa-miR-130b-5p","FRZB"
"hsa-miR-130b-5p","HLF"
"hsa-miR-130b-5p","HOXA3"
"hsa-miR-130b-5p","JAG2"
"hsa-miR-130b-5p","LRP8"
"hsa-miR-130b-5p","NR3C2"
"hsa-miR-130b-5p","SOCS2"
"hsa-miR-130b-5p","TCF7L2"
"hsa-miR-130b-5p","TRIM63"
"hsa-miR-132-5p","ARF1"
"hsa-miR-132-5p","BDNF"
"hsa-miR-132-5p","CREB5"
"hsa-miR-132-5p","GNA12"
"hsa-miR-133a-5p","UCP2"
"hsa-miR-134-5p","ASCL2"
"hsa-miR-134-5p","BNC2"
"hsa-miR-134-5p","FASTK"
"hsa-miR-134-5p","GABRB2"
"hsa-miR-134-5p","HDAC5"
"hsa-miR-134-5p","ITGB1"
"hsa-miR-134-5p","POLL"
"hsa-miR-134-5p","STX16"
"hsa-miR-134-5p","UPF3A"
"hsa-miR-135a-5p","ARC"
"hsa-miR-135a-5p","PGR"
"hsa-miR-137","EFNA2"
"hsa-miR-137","EPHA5"
"hsa-miR-137","FBN2"
"hsa-miR-137","GABBR2"
"hsa-miR-138-5p","CCND3"
"hsa-miR-138-5p","FSD1"
"hsa-miR-138-5p","ITM2C"
"hsa-miR-138-5p","MMP3"
"hsa-miR-138-5p","SOX5"
"hsa-miR-138-5p","ZFPM2"
"hsa-miR-139-5p","ABLIM1"
"hsa-miR-139-5p","DMD"
"hsa-miR-139-5p","EBF1"
"hsa-miR-139-5p","FBXW7"
"hsa-miR-139-5p","FOS"
"hsa-miR-139-5p","FOXC1"
"hsa-miR-139-5p","FOXO1"
"hsa-miR-139-5p","KCNB1"
"hsa-miR-139-5p","KCNIP2"
"hsa-miR-139-5p","MEIS2"
"hsa-miR-139-5p","MYOCD"
"hsa-miR-139-5p","NR5A2"
"hsa-miR-139-5p","PLAGL1"
"hsa-miR-139-5p","TGFA"
"hsa-miR-139-5p","TGFBR3"
"hsa-miR-139-5p","TSC22D1"
"hsa-miR-139-5p","ZFP36"
"hsa-miR-140-5p","CEBPD"
"hsa-miR-140-5p","CLTC"
"hsa-miR-140-5p","COPA"
"hsa-miR-140-5p","CUL3"
"hsa-miR-140-5p","EPAS1"
"hsa-miR-140-5p","EPRS"
"hsa-miR-140-5p","ESR2"
"hsa-miR-140-5p","FES"
"hsa-miR-140-5p","HDAC7"
"hsa-miR-140-5p","KSR1"
"hsa-miR-140-5p","NISCH"
"hsa-miR-140-5p","PPP1R12C"
"hsa-miR-140-5p","RABIF"
"hsa-miR-140-5p","SBF1"
"hsa-miR-140-5p","TMBIM6"
"hsa-miR-140-5p","UPP1"
"hsa-miR-141-5p","AKAP12"
"hsa-miR-141-5p","BACE1"
"hsa-miR-141-5p","BNC2"
"hsa-miR-141-5p","DLG3"
"hsa-miR-141-5p","IGF2"
"hsa-miR-141-5p","MAP4K4"
"hsa-miR-141-5p","MEIS2"
"hsa-miR-141-5p","MMP2"
"hsa-miR-141-5p","NRP2"
"hsa-miR-141-5p","PRKD1"
"hsa-miR-141-5p","PTPRD"
"hsa-miR-141-5p","QKI"
"hsa-miR-141-5p","TCF4"
"hsa-miR-141-5p","TRAM2"
"hsa-miR-141-5p","ZEB2"
"hsa-miR-142-5p","AGTR2"
"hsa-miR-142-5p","ALX4"
"hsa-miR-142-5p","B2M"
"hsa-miR-142-5p","BAK1"
"hsa-miR-142-5p","C2"
"hsa-miR-142-5p","CALCOCO1"
"hsa-miR-142-5p","CBX7"
"hsa-miR-142-5p","CD80"
"hsa-miR-142-5p","CDC6"
"hsa-miR-142-5p","CIC"
"hsa-miR-142-5p","CRY2"
"hsa-miR-142-5p","DDX17"
"hsa-miR-142-5p","E2F2"
"hsa-miR-142-5p","FZD7"
"hsa-miR-142-5p","GIGYF1"
"hsa-miR-142-5p","HTR2A"
"hsa-miR-142-5p","IRF9"
"hsa-miR-142-5p","KCNJ10"
"hsa-miR-142-5p","KIF1C"
"hsa-miR-142-5p","LENG8"
"hsa-miR-142-5p","MAPK8IP3"
"hsa-miR-142-5p","MEIS2"
"hsa-miR-142-5p","MELK"
"hsa-miR-142-5p","NCAPG"
"hsa-miR-142-5p","NHLH2"
"hsa-miR-142-5p","OSR1"
"hsa-miR-142-5p","PLEK"
"hsa-miR-142-5p","PPL"
"hsa-miR-142-5p","PSMA3"
"hsa-miR-142-5p","PSMA4"
"hsa-miR-142-5p","RPN2"
"hsa-miR-142-5p","SCN2A"
"hsa-miR-142-5p","SH2D1A"
"hsa-miR-142-5p","SPOCK2"
"hsa-miR-142-5p","STMN1"
"hsa-miR-142-5p","TFAP2B"
"hsa-miR-142-5p","TRIOBP"
"hsa-miR-142-5p","ZNF512B"
"hsa-miR-143-5p","CALR"
"hsa-miR-145-5p","BMP2"
"hsa-miR-145-5p","CAV1"
"hsa-miR-145-5p","CAV2"
"hsa-miR-145-5p","CD59"
"hsa-miR-145-5p","CDH1"
"hsa-miR-145-5p","CFL2"
"hsa-miR-145-5p","CREB5"
"hsa-miR-145-5p","DST"
"hsa-miR-145-5p","EPN1"
"hsa-miR-145-5p","ETV5"
"hsa-miR-145-5p","FGFBP1"
"hsa-miR-145-5p","FUS"
"hsa-miR-145-5p","GABARAPL1"
"hsa-miR-145-5p","HOXA5"
"hsa-miR-145-5p","MAP1LC3B"
"hsa-miR-145-5p","MAPK4"
"hsa-miR-145-5p","MPZL1"
"hsa-miR-145-5p","NTRK2"
"hsa-miR-145-5p","PAK7"
"hsa-miR-145-5p","PLA2G4A"
"hsa-miR-145-5p","PRKD2"
"hsa-miR-145-5p","SIRPA"
"hsa-miR-145-5p","SOS2"
"hsa-miR-145-5p","SOX10"
"hsa-miR-145-5p","TANK"
"hsa-miR-145-5p","TCF3"
"hsa-miR-145-5p","TGFB1"
"hsa-miR-145-5p","TGFB3"
"hsa-miR-145-5p","TMEM132A"
"hsa-miR-145-5p","ZNF446"
"hsa-miR-146a-5p","BCL2A1"
"hsa-miR-146a-5p","CCL5"
"hsa-miR-146a-5p","CD3D"
"hsa-miR-146a-5p","CD40LG"
"hsa-miR-146a-5p","CD80"
"hsa-miR-146a-5p","CD86"
"hsa-miR-146a-5p","CXCR4"
"hsa-miR-146a-5p","FLI1"
"hsa-miR-146a-5p","GRAP2"
"hsa-miR-146a-5p","HLA-C"
"hsa-miR-146a-5p","HLA-DPA1"
"hsa-miR-146a-5p","IFITM1"
"hsa-miR-146a-5p","IKZF3"
"hsa-miR-146a-5p","IRF4"
"hsa-miR-146a-5p","ITGB2"
"hsa-miR-146a-5p","LCP2"
"hsa-miR-146a-5p","LILRB2"
"hsa-miR-146a-5p","LTB"
"hsa-miR-146a-5p","MAPT"
"hsa-miR-146a-5p","OASL"
"hsa-miR-146a-5p","POU3F1"
"hsa-miR-146a-5p","SERPINB9"
"hsa-miR-146a-5p","STAT1"
"hsa-miR-146a-5p","TRIM22"
"hsa-miR-146a-5p","ZBTB32"
"hsa-miR-146b-5p","ERRFI1"
"hsa-miR-146b-5p","RCAN1"
"hsa-miR-148a-5p","ATP1A1"
"hsa-miR-148a-5p","GORASP2"
"hsa-miR-148a-5p","HSP90B1"
"hsa-miR-148a-5p","PDIA3"
"hsa-miR-148a-5p","RPS6KA4"
"hsa-miR-148b-5p","ARF1"
"hsa-miR-148b-5p","ATP5B"
"hsa-miR-148b-5p","BOC"
"hsa-miR-148b-5p","DLL1"
"hsa-miR-148b-5p","FBN3"
"hsa-miR-148b-5p","FES"
"hsa-miR-148b-5p","FLNA"
"hsa-miR-148b-5p","GAS1"
"hsa-miR-148b-5p","HSP90AA1"
"hsa-miR-148b-5p","INHBB"
"hsa-miR-148b-5p","LENG8"
"hsa-miR-148b-5p","MEGF8"
"hsa-miR-148b-5p","MPRIP"
"hsa-miR-148b-5p","NDN"
"hsa-miR-148b-5p","NUDT5"
"hsa-miR-148b-5p","PDIA3"
"hsa-miR-148b-5p","PLAGL1"
"hsa-miR-148b-5p","PPM1F"
"hsa-miR-148b-5p","PPP1R15A"
"hsa-miR-148b-5p","PTGES3"
"hsa-miR-148b-5p","PTRF"
"hsa-miR-148b-5p","RRM2"
"hsa-miR-148b-5p","SUGT1"
"hsa-miR-148b-5p","TCF7L2"
"hsa-miR-148b-5p","TMBIM6"
"hsa-miR-148b-5p","TRIOBP"
"hsa-miR-149-5p","ARL8B"
"hsa-miR-149-5p","EHD2"
"hsa-miR-149-5p","EZR"
"hsa-miR-149-5p","FAM134A"
"hsa-miR-149-5p","FKBP4"
"hsa-miR-149-5p","HNRNPU"
"hsa-miR-149-5p","LRP1"
"hsa-miR-149-5p","RPN2"
"hsa-miR-149-5p","SYT7"
"hsa-miR-149-5p","TFG"
"hsa-miR-149-5p","TMBIM6"
"hsa-miR-149-5p","YWHAZ"
"hsa-miR-150-5p","BCL11B"
"hsa-miR-150-5p","BTLA"
"hsa-miR-150-5p","CAMK4"
"hsa-miR-150-5p","CCR6"
"hsa-miR-150-5p","CXCR4"
"hsa-miR-150-5p","DKK3"
"hsa-miR-150-5p","LAIR1"
"hsa-miR-150-5p","PAX5"
"hsa-miR-150-5p","PIK3AP1"
"hsa-miR-150-5p","POU2AF1"
"hsa-miR-150-5p","SOD2"
"hsa-miR-150-5p","SPIB"
"hsa-miR-150-5p","STAT1"
"hsa-miR-150-5p","TXK"
"hsa-miR-152-5p","PTPRD"
"hsa-miR-153-3p","TRIP10"
"hsa-miR-153-5p","RFX1"
"hsa-miR-153-5p","TRIP10"
"hsa-miR-154-5p","PLEKHF2"
"hsa-miR-155-5p","AP1S2"
"hsa-miR-155-5p","ARPC3"
"hsa-miR-155-5p","ARRB2"
"hsa-miR-155-5p","AURKB"
"hsa-miR-155-5p","BIRC3"
"hsa-miR-155-5p","CAMK4"
"hsa-miR-155-5p","CARD11"
"hsa-miR-155-5p","CEP55"
"hsa-miR-155-5p","CSF2RB"
"hsa-miR-155-5p","CTLA4"
"hsa-miR-155-5p","DOK2"
"hsa-miR-155-5p","E2F2"
"hsa-miR-155-5p","ELMO1"
"hsa-miR-155-5p","F5"
"hsa-miR-155-5p","FGR"
"hsa-miR-155-5p","FLI1"
"hsa-miR-155-5p","GAB3"
"hsa-miR-155-5p","HLA-DPA1"
"hsa-miR-155-5p","IKBKE"
"hsa-miR-155-5p","IL10"
"hsa-miR-155-5p","IL16"
"hsa-miR-155-5p","IL2"
"hsa-miR-155-5p","INADL"
"hsa-miR-155-5p","INPP5D"
"hsa-miR-155-5p","ITK"
"hsa-miR-155-5p","LAT2"
"hsa-miR-155-5p","MCM10"
"hsa-miR-155-5p","NCAPG"
"hsa-miR-155-5p","NFIX"
"hsa-miR-155-5p","OPTN"
"hsa-miR-155-5p","PAWR"
"hsa-miR-155-5p","PPP2CB"
"hsa-miR-155-5p","PSMA5"
"hsa-miR-155-5p","RAD51"
"hsa-miR-155-5p","RRM2"
"hsa-miR-155-5p","SASH3"
"hsa-miR-155-5p","SLA"
"hsa-miR-155-5p","SOCS1"
"hsa-miR-155-5p","SPI1"
"hsa-miR-155-5p","STAT1"
"hsa-miR-155-5p","THRB"
"hsa-miR-155-5p","UBE2D2"
"hsa-miR-155-5p","VCAM1"
"hsa-miR-15a-5p","AFF4"
"hsa-miR-15a-5p","ANK3"
"hsa-miR-15a-5p","APC"
"hsa-miR-15a-5p","ARHGAP5"
"hsa-miR-15a-5p","ARHGDIA"
"hsa-miR-15a-5p","ARID2"
"hsa-miR-15a-5p","ARIH1"
"hsa-miR-15a-5p","ARPC1B"
"hsa-miR-15a-5p","ASCC3"
"hsa-miR-15a-5p","ASGR1"
"hsa-miR-15a-5p","ASH1L"
"hsa-miR-15a-5p","ATF6"
"hsa-miR-15a-5p","ATP2B1"
"hsa-miR-15a-5p","ATXN7L2"
"hsa-miR-15a-5p","AUP1"
"hsa-miR-15a-5p","BIRC6"
"hsa-miR-15a-5p","C11orf68"
"hsa-miR-15a-5p","CAND1"
"hsa-miR-15a-5p","CAPRIN1"
"hsa-miR-15a-5p","CBX5"
"hsa-miR-15a-5p","CCNT1"
"hsa-miR-15a-5p","CDC27"
"hsa-miR-15a-5p","CHD8"
"hsa-miR-15a-5p","CHD9"
"hsa-miR-15a-5p","CLCN3"
"hsa-miR-15a-5p","CLOCK"
"hsa-miR-15a-5p","CLTC"
"hsa-miR-15a-5p","CNOT1"
"hsa-miR-15a-5p","COL4A3BP"
"hsa-miR-15a-5p","COPS7B"
"hsa-miR-15a-5p","CPNE1"
"hsa-miR-15a-5p","CREB1"
"hsa-miR-15a-5p","CRK"
"hsa-miR-15a-5p","CSNK1G1"
"hsa-miR-15a-5p","CSNK2A1"
"hsa-miR-15a-5p","CTNNB1"
"hsa-miR-15a-5p","CUL3"
"hsa-miR-15a-5p","CXXC1"
"hsa-miR-15a-5p","DCUN1D1"
"hsa-miR-15a-5p","DDAH2"
"hsa-miR-15a-5p","DDX3X"
"hsa-miR-15a-5p","DDX54"
"hsa-miR-15a-5p","DENND4A"
"hsa-miR-15a-5p","DHX9"
"hsa-miR-15a-5p","DMPK"
"hsa-miR-15a-5p","DST"
"hsa-miR-15a-5p","DYNC1H1"
"hsa-miR-15a-5p","EGLN2"
"hsa-miR-15a-5p","EMD"
"hsa-miR-15a-5p","EPN1"
"hsa-miR-15a-5p","ESRRA"
"hsa-miR-15a-5p","EXOC5"
"hsa-miR-15a-5p","FASTK"
"hsa-miR-15a-5p","FSD1"
"hsa-miR-15a-5p","FZD6"
"hsa-miR-15a-5p","G3BP1"
"hsa-miR-15a-5p","GIGYF1"
"hsa-miR-15a-5p","GNAQ"
"hsa-miR-15a-5p","GNB2"
"hsa-miR-15a-5p","GOLGB1"
"hsa-miR-15a-5p","GSK3B"
"hsa-miR-15a-5p","GSPT1"
"hsa-miR-15a-5p","GTF3C4"
"hsa-miR-15a-5p","HECTD1"
"hsa-miR-15a-5p","HERC1"
"hsa-miR-15a-5p","HSP90AA1"
"hsa-miR-15a-5p","HUWE1"
"hsa-miR-15a-5p","IARS"
"hsa-miR-15a-5p","IGF1R"
"hsa-miR-15a-5p","IKBKG"
"hsa-miR-15a-5p","ILF3"
"hsa-miR-15a-5p","IPO8"
"hsa-miR-15a-5p","IQGAP1"
"hsa-miR-15a-5p","ITGA2"
"hsa-miR-15a-5p","KIF1B"
"hsa-miR-15a-5p","KIF3B"
"hsa-miR-15a-5p","KIF5B"
"hsa-miR-15a-5p","KPNA1"
"hsa-miR-15a-5p","KPNA5"
"hsa-miR-15a-5p","KPNA6"
"hsa-miR-15a-5p","KTN1"
"hsa-miR-15a-5p","LATS1"
"hsa-miR-15a-5p","LEMD3"
"hsa-miR-15a-5p","LPP"
"hsa-miR-15a-5p","LRP3"
"hsa-miR-15a-5p","LRPPRC"
"hsa-miR-15a-5p","LTBR"
"hsa-miR-15a-5p","MACF1"
"hsa-miR-15a-5p","MAP4K2"
"hsa-miR-15a-5p","MAPK1IP1L"
"hsa-miR-15a-5p","MBD3"
"hsa-miR-15a-5p","MCM7"
"hsa-miR-15a-5p","MED13"
"hsa-miR-15a-5p","METAP2"
"hsa-miR-15a-5p","MGA"
"hsa-miR-15a-5p","MIB1"
"hsa-miR-15a-5p","MKL2"
"hsa-miR-15a-5p","MTF1"
"hsa-miR-15a-5p","NCKAP1"
"hsa-miR-15a-5p","NDOR1"
"hsa-miR-15a-5p","NF1"
"hsa-miR-15a-5p","NFATC3"
"hsa-miR-15a-5p","NIPBL"
"hsa-miR-15a-5p","NOS1"
"hsa-miR-15a-5p","NSF"
"hsa-miR-15a-5p","NUP153"
"hsa-miR-15a-5p","NUP98"
"hsa-miR-15a-5p","OTUB1"
"hsa-miR-15a-5p","PAFAH1B1"
"hsa-miR-15a-5p","PAFAH1B2"
"hsa-miR-15a-5p","PAK2"
"hsa-miR-15a-5p","PDGFC"
"hsa-miR-15a-5p","PDLIM5"
"hsa-miR-15a-5p","PEX12"
"hsa-miR-15a-5p","PHIP"
"hsa-miR-15a-5p","PIAS1"
"hsa-miR-15a-5p","PIK3CA"
"hsa-miR-15a-5p","PILRB"
"hsa-miR-15a-5p","PLAA"
"hsa-miR-15a-5p","PMPCA"
"hsa-miR-15a-5p","POLR2H"
"hsa-miR-15a-5p","POU2F1"
"hsa-miR-15a-5p","PPM1A"
"hsa-miR-15a-5p","PPP2R5C"
"hsa-miR-15a-5p","PPP6C"
"hsa-miR-15a-5p","PRKCSH"
"hsa-miR-15a-5p","PRKG1"
"hsa-miR-15a-5p","PRPF38A"
"hsa-miR-15a-5p","PTPN4"
"hsa-miR-15a-5p","PURA"
"hsa-miR-15a-5p","RAB10"
"hsa-miR-15a-5p","RABAC1"
"hsa-miR-15a-5p","RANBP2"
"hsa-miR-15a-5p","RANGAP1"
"hsa-miR-15a-5p","RBM12"
"hsa-miR-15a-5p","RBPJ"
"hsa-miR-15a-5p","REL"
"hsa-miR-15a-5p","REXO1"
"hsa-miR-15a-5p","RIF1"
"hsa-miR-15a-5p","RNF111"
"hsa-miR-15a-5p","RNF139"
"hsa-miR-15a-5p","RPS6KA5"
"hsa-miR-15a-5p","RPS6KA6"
"hsa-miR-15a-5p","SCFD1"
"hsa-miR-15a-5p","SF3A2"
"hsa-miR-15a-5p","SH3D19"
"hsa-miR-15a-5p","SIX5"
"hsa-miR-15a-5p","SMAD5"
"hsa-miR-15a-5p","SNIP1"
"hsa-miR-15a-5p","SNRPB"
"hsa-miR-15a-5p","SNTB2"
"hsa-miR-15a-5p","SOCS5"
"hsa-miR-15a-5p","SON"
"hsa-miR-15a-5p","SP1"
"hsa-miR-15a-5p","SSR1"
"hsa-miR-15a-5p","STAM"
"hsa-miR-15a-5p","STK11"
"hsa-miR-15a-5p","SUPT16H"
"hsa-miR-15a-5p","TARBP2"
"hsa-miR-15a-5p","TCF3"
"hsa-miR-15a-5p","TMEM161A"
"hsa-miR-15a-5p","TNK2"
"hsa-miR-15a-5p","TNPO1"
"hsa-miR-15a-5p","TRADD"
"hsa-miR-15a-5p","TRIP10"
"hsa-miR-15a-5p","TRIP11"
"hsa-miR-15a-5p","TRIP12"
"hsa-miR-15a-5p","UBE2J1"
"hsa-miR-15a-5p","UBE2W"
"hsa-miR-15a-5p","UBE4B"
"hsa-miR-15a-5p","USO1"
"hsa-miR-15a-5p","USP8"
"hsa-miR-15a-5p","VCPIP1"
"hsa-miR-15a-5p","VTA1"
"hsa-miR-15a-5p","WWP1"
"hsa-miR-15a-5p","XIAP"
"hsa-miR-15a-5p","XRCC5"
"hsa-miR-15a-5p","ZBTB11"
"hsa-miR-15a-5p","ZBTB33"
"hsa-miR-15a-5p","ZBTB44"
"hsa-miR-15a-5p","ZHX1"
"hsa-miR-15a-5p","ZNF580"
"hsa-miR-15a-5p","ZNF585B"
"hsa-miR-16-5p","ALX4"
"hsa-miR-16-5p","FLNA"
"hsa-miR-16-5p","GLI2"
"hsa-miR-16-5p","LRP10"
"hsa-miR-16-5p","NR2F1"
"hsa-miR-16-5p","PCSK5"
"hsa-miR-16-5p","SLC18A2"
"hsa-miR-16-5p","ZHX3"
"hsa-miR-17-5p","ABL2"
"hsa-miR-17-5p","ACD"
"hsa-miR-17-5p","AFF1"
"hsa-miR-17-5p","AKAP12"
"hsa-miR-17-5p","AKAP5"
"hsa-miR-17-5p","APBB2"
"hsa-miR-17-5p","APC"
"hsa-miR-17-5p","APPBP2"
"hsa-miR-17-5p","ARHGAP29"
"hsa-miR-17-5p","ASCC3"
"hsa-miR-17-5p","ATF7"
"hsa-miR-17-5p","ATRX"
"hsa-miR-17-5p","ATXN1"
"hsa-miR-17-5p","BACH1"
"hsa-miR-17-5p","BMPR2"
"hsa-miR-17-5p","CALCRL"
"hsa-miR-17-5p","CAND1"
"hsa-miR-17-5p","CBX5"
