"cause","effect"
"hsa-miR-22-5p","UBXN11"
"hsa-miR-22-5p","ULK1"
"hsa-miR-22-5p","UNK"
"hsa-miR-22-5p","VCAM1"
"hsa-miR-22-5p","VCL"
"hsa-miR-22-5p","VIM"
"hsa-miR-22-5p","VSNL1"
"hsa-miR-22-5p","WWTR1"
"hsa-miR-22-5p","YAP1"
"hsa-miR-22-5p","YTHDC1"
"hsa-miR-22-5p","ZBTB45"
"hsa-miR-22-5p","ZEB2"
"hsa-miR-22-5p","ZMIZ2"
"hsa-miR-22-5p","ZYX"
"hsa-miR-221-5p","ACTB"
"hsa-miR-221-5p","ACVR2B"
"hsa-miR-221-5p","ANXA1"
"hsa-miR-221-5p","BAZ2B"
"hsa-miR-221-5p","BIRC3"
"hsa-miR-221-5p","CD4"
"hsa-miR-221-5p","CHD3"
"hsa-miR-221-5p","CHD8"
"hsa-miR-221-5p","CLCN3"
"hsa-miR-221-5p","CORO1A"
"hsa-miR-221-5p","CXCR5"
"hsa-miR-221-5p","CYBB"
"hsa-miR-221-5p","FGF2"
"hsa-miR-221-5p","ICAM1"
"hsa-miR-221-5p","JAK3"
"hsa-miR-221-5p","LIFR"
"hsa-miR-221-5p","LYN"
"hsa-miR-221-5p","SDC2"
"hsa-miR-221-5p","SIRT1"
"hsa-miR-221-5p","SOCS1"
"hsa-miR-221-5p","SRPK2"
"hsa-miR-221-5p","SSX2IP"
"hsa-miR-221-5p","TLE3"
"hsa-miR-221-5p","TLE4"
"hsa-miR-221-5p","YWHAE"
"hsa-miR-221-5p","ZFHX3"
"hsa-miR-221-5p","ZNF91"
"hsa-miR-221-5p","ZYX"
"hsa-miR-222-5p","ANXA1"
"hsa-miR-222-5p","BIRC3"
"hsa-miR-222-5p","CD4"
"hsa-miR-222-5p","EEF2"
"hsa-miR-222-5p","FAM46A"
"hsa-miR-222-5p","FGF2"
"hsa-miR-222-5p","HLA-B"
"hsa-miR-222-5p","LDHA"
"hsa-miR-222-5p","LYN"
"hsa-miR-222-5p","MAZ"
"hsa-miR-222-5p","MIDN"
"hsa-miR-222-5p","MINK1"
"hsa-miR-222-5p","PACS2"
"hsa-miR-222-5p","POLE"
"hsa-miR-222-5p","RBM4"
"hsa-miR-222-5p","SDC2"
"hsa-miR-222-5p","SGTB"
"hsa-miR-222-5p","SKIV2L"
"hsa-miR-222-5p","SOD2"
"hsa-miR-222-5p","THOP1"
"hsa-miR-222-5p","TLE3"
"hsa-miR-222-5p","ZFAND5"
"hsa-miR-223-5p","ABCB1"
"hsa-miR-223-5p","ASH1L"
"hsa-miR-223-5p","CCL3"
"hsa-miR-223-5p","CD226"
"hsa-miR-223-5p","CXCL2"
"hsa-miR-223-5p","DOCK2"
"hsa-miR-223-5p","DOCK7"
"hsa-miR-223-5p","FOXC1"
"hsa-miR-223-5p","HHEX"
"hsa-miR-223-5p","HLA-DMB"
"hsa-miR-223-5p","IGF1"
"hsa-miR-223-5p","IL6"
"hsa-miR-223-5p","LMO2"
"hsa-miR-223-5p","MAFB"
"hsa-miR-223-5p","PAX5"
"hsa-miR-223-5p","PDE3B"
"hsa-miR-223-5p","PIK3CD"
"hsa-miR-223-5p","RGS1"
"hsa-miR-223-5p","RYBP"
"hsa-miR-223-5p","SNCA"
"hsa-miR-223-5p","SRPK2"
"hsa-miR-223-5p","STAT5A"
"hsa-miR-223-5p","WASL"
"hsa-miR-2276-5p","RRM2"
"hsa-miR-2277-5p","PAPOLA"
"hsa-miR-2355-5p","KCNJ10"
"hsa-miR-23a-5p","A1BG"
"hsa-miR-23a-5p","ACTR2"
"hsa-miR-23a-5p","ADAM10"
"hsa-miR-23a-5p","ADAM17"
"hsa-miR-23a-5p","ADAM19"
"hsa-miR-23a-5p","ADRBK1"
"hsa-miR-23a-5p","AHNAK"
"hsa-miR-23a-5p","AKAP12"
"hsa-miR-23a-5p","AKAP8L"
"hsa-miR-23a-5p","ANTXR2"
"hsa-miR-23a-5p","ASAP1"
"hsa-miR-23a-5p","ATN1"
"hsa-miR-23a-5p","BACH2"
"hsa-miR-23a-5p","BAZ1A"
"hsa-miR-23a-5p","BCLAF1"
"hsa-miR-23a-5p","BNC2"
"hsa-miR-23a-5p","CADM1"
"hsa-miR-23a-5p","CBL"
"hsa-miR-23a-5p","CCNL2"
"hsa-miR-23a-5p","COL11A2"
"hsa-miR-23a-5p","CUL2"
"hsa-miR-23a-5p","CXCL12"
"hsa-miR-23a-5p","DAB2"
"hsa-miR-23a-5p","DCUN1D1"
"hsa-miR-23a-5p","DDX3X"
"hsa-miR-23a-5p","DSTN"
"hsa-miR-23a-5p","DYNC1I2"
"hsa-miR-23a-5p","DYRK1B"
"hsa-miR-23a-5p","EDNRA"
"hsa-miR-23a-5p","EGLN2"
"hsa-miR-23a-5p","EPN1"
"hsa-miR-23a-5p","EPS15"
"hsa-miR-23a-5p","ETF1"
"hsa-miR-23a-5p","ETV1"
"hsa-miR-23a-5p","FANCG"
"hsa-miR-23a-5p","FAS"
"hsa-miR-23a-5p","FAT1"
"hsa-miR-23a-5p","FBN1"
"hsa-miR-23a-5p","FGF7"
"hsa-miR-23a-5p","FOXP2"
"hsa-miR-23a-5p","FRAT1"
"hsa-miR-23a-5p","GABRB2"
"hsa-miR-23a-5p","GGA1"
"hsa-miR-23a-5p","GJA1"
"hsa-miR-23a-5p","GNB2"
"hsa-miR-23a-5p","GPSM1"
"hsa-miR-23a-5p","GREM2"
"hsa-miR-23a-5p","GSPT1"
"hsa-miR-23a-5p","GTF2A1"
"hsa-miR-23a-5p","HAPLN1"
"hsa-miR-23a-5p","HDAC7"
"hsa-miR-23a-5p","HIVEP1"
"hsa-miR-23a-5p","HIVEP2"
"hsa-miR-23a-5p","HOMER1"
"hsa-miR-23a-5p","HOOK2"
"hsa-miR-23a-5p","HOXA1"
"hsa-miR-23a-5p","HOXA11"
"hsa-miR-23a-5p","HSPH1"
"hsa-miR-23a-5p","IGSF8"
"hsa-miR-23a-5p","IL1RAP"
"hsa-miR-23a-5p","IL8"
"hsa-miR-23a-5p","IQGAP1"
"hsa-miR-23a-5p","ITGA1"
"hsa-miR-23a-5p","ITGAV"
"hsa-miR-23a-5p","ITGB1"
"hsa-miR-23a-5p","ITPKC"
"hsa-miR-23a-5p","JAK1"
"hsa-miR-23a-5p","JAM3"
"hsa-miR-23a-5p","KCNJ15"
"hsa-miR-23a-5p","KLF10"
"hsa-miR-23a-5p","KLF12"
"hsa-miR-23a-5p","KPNA1"
"hsa-miR-23a-5p","KPNA3"
"hsa-miR-23a-5p","LAMC1"
"hsa-miR-23a-5p","LDHA"
"hsa-miR-23a-5p","LIMS1"
"hsa-miR-23a-5p","LMO7"
"hsa-miR-23a-5p","LPAR1"
"hsa-miR-23a-5p","MAF"
"hsa-miR-23a-5p","MAML2"
"hsa-miR-23a-5p","MAP1B"
"hsa-miR-23a-5p","MAP3K11"
"hsa-miR-23a-5p","MAP3K2"
"hsa-miR-23a-5p","MAP3K5"
"hsa-miR-23a-5p","MAPK1"
"hsa-miR-23a-5p","MDFIC"
"hsa-miR-23a-5p","MIDN"
"hsa-miR-23a-5p","MITF"
"hsa-miR-23a-5p","MRC1"
"hsa-miR-23a-5p","MYO9A"
"hsa-miR-23a-5p","NCBP1"
"hsa-miR-23a-5p","NCK1"
"hsa-miR-23a-5p","NCKAP1"
"hsa-miR-23a-5p","NDE1"
"hsa-miR-23a-5p","NEDD4"
"hsa-miR-23a-5p","NFATC3"
"hsa-miR-23a-5p","NFE2L2"
"hsa-miR-23a-5p","NISCH"
"hsa-miR-23a-5p","NOC4L"
"hsa-miR-23a-5p","NRP2"
"hsa-miR-23a-5p","NT5E"
"hsa-miR-23a-5p","NUCB1"
"hsa-miR-23a-5p","NUDT21"
"hsa-miR-23a-5p","PAFAH1B2"
"hsa-miR-23a-5p","PAFAH1B3"
"hsa-miR-23a-5p","PAK2"
"hsa-miR-23a-5p","PALLD"
"hsa-miR-23a-5p","PDLIM5"
"hsa-miR-23a-5p","PICALM"
"hsa-miR-23a-5p","POLR2E"
"hsa-miR-23a-5p","PPP2R5E"
"hsa-miR-23a-5p","PPP3CA"
"hsa-miR-23a-5p","PRDM1"
"hsa-miR-23a-5p","PTEN"
"hsa-miR-23a-5p","QKI"
"hsa-miR-23a-5p","RAB14"
"hsa-miR-23a-5p","RAB8B"
"hsa-miR-23a-5p","RAD23B"
"hsa-miR-23a-5p","RAI14"
"hsa-miR-23a-5p","RAP1B"
"hsa-miR-23a-5p","RDX"
"hsa-miR-23a-5p","RPS6KA3"
"hsa-miR-23a-5p","RUNX2"
"hsa-miR-23a-5p","SACS"
"hsa-miR-23a-5p","SAFB"
"hsa-miR-23a-5p","SAFB2"
"hsa-miR-23a-5p","SDCBP"
"hsa-miR-23a-5p","SERPINE2"
"hsa-miR-23a-5p","SERPING1"
"hsa-miR-23a-5p","SH3PXD2A"
"hsa-miR-23a-5p","SIRPA"
"hsa-miR-23a-5p","SNX6"
"hsa-miR-23a-5p","SORBS3"
"hsa-miR-23a-5p","SRGAP3"
"hsa-miR-23a-5p","STRN4"
"hsa-miR-23a-5p","SWAP70"
"hsa-miR-23a-5p","SYMPK"
"hsa-miR-23a-5p","TEAD1"
"hsa-miR-23a-5p","TES"
"hsa-miR-23a-5p","TFRC"
"hsa-miR-23a-5p","TGFBR2"
"hsa-miR-23a-5p","THBS1"
"hsa-miR-23a-5p","TIMP2"
"hsa-miR-23a-5p","TNFSF13B"
"hsa-miR-23a-5p","TRDMT1"
"hsa-miR-23a-5p","TRIM28"
"hsa-miR-23a-5p","UACA"
"hsa-miR-23a-5p","UGP2"
"hsa-miR-23a-5p","ULK1"
"hsa-miR-23a-5p","USP9X"
"hsa-miR-23a-5p","VAPA"
"hsa-miR-23a-5p","VARS"
"hsa-miR-23a-5p","VCAM1"
"hsa-miR-23a-5p","VCAN"
"hsa-miR-23a-5p","VDR"
"hsa-miR-23a-5p","VLDLR"
"hsa-miR-23a-5p","VPS35"
"hsa-miR-23a-5p","VRK3"
"hsa-miR-23a-5p","VTA1"
"hsa-miR-23a-5p","WBP2"
"hsa-miR-23a-5p","WIPF1"
"hsa-miR-23a-5p","XRCC5"
"hsa-miR-23a-5p","YWHAG"
"hsa-miR-23a-5p","ZBTB11"
"hsa-miR-23a-5p","ZEB1"
"hsa-miR-23a-5p","ZNF579"
"hsa-miR-23a-5p","ZNF580"
"hsa-miR-23b-5p","A1BG"
"hsa-miR-23b-5p","ACTR2"
"hsa-miR-23b-5p","ADAM17"
"hsa-miR-23b-5p","AGTPBP1"
"hsa-miR-23b-5p","AKAP8L"
"hsa-miR-23b-5p","ANTXR2"
"hsa-miR-23b-5p","ARFGEF1"
"hsa-miR-23b-5p","ASAP1"
"hsa-miR-23b-5p","ASF1A"
"hsa-miR-23b-5p","ATPIF1"
"hsa-miR-23b-5p","BACH2"
"hsa-miR-23b-5p","BCLAF1"
"hsa-miR-23b-5p","BICD2"
"hsa-miR-23b-5p","BNC2"
"hsa-miR-23b-5p","C8orf33"
"hsa-miR-23b-5p","CAP1"
"hsa-miR-23b-5p","CCNL2"
"hsa-miR-23b-5p","CDC23"
"hsa-miR-23b-5p","CDK2"
"hsa-miR-23b-5p","CDK6"
"hsa-miR-23b-5p","CLSPN"
"hsa-miR-23b-5p","CPSF3L"
"hsa-miR-23b-5p","CSE1L"
"hsa-miR-23b-5p","CTSK"
"hsa-miR-23b-5p","CXCL12"
"hsa-miR-23b-5p","DAB2"
"hsa-miR-23b-5p","DDX3X"
"hsa-miR-23b-5p","DIAPH1"
"hsa-miR-23b-5p","ECH1"
"hsa-miR-23b-5p","EGLN2"
"hsa-miR-23b-5p","EIF3E"
"hsa-miR-23b-5p","EML4"
"hsa-miR-23b-5p","EPN1"
"hsa-miR-23b-5p","ETF1"
"hsa-miR-23b-5p","ETV1"
"hsa-miR-23b-5p","EXOC5"
"hsa-miR-23b-5p","FBN1"
"hsa-miR-23b-5p","FBN2"
"hsa-miR-23b-5p","FGF7"
"hsa-miR-23b-5p","FOXP2"
"hsa-miR-23b-5p","GABRB2"
"hsa-miR-23b-5p","GGA1"
"hsa-miR-23b-5p","GSPT1"
"hsa-miR-23b-5p","HDAC7"
"hsa-miR-23b-5p","HES1"
"hsa-miR-23b-5p","HIF1A"
"hsa-miR-23b-5p","HIVEP2"
"hsa-miR-23b-5p","HNRNPK"
"hsa-miR-23b-5p","HOOK2"
"hsa-miR-23b-5p","HSPD1"
"hsa-miR-23b-5p","HSPH1"
"hsa-miR-23b-5p","IFNAR2"
"hsa-miR-23b-5p","IGSF8"
"hsa-miR-23b-5p","IL21R"
"hsa-miR-23b-5p","ITFG1"
"hsa-miR-23b-5p","ITGB1"
"hsa-miR-23b-5p","JAM3"
"hsa-miR-23b-5p","KCNJ15"
"hsa-miR-23b-5p","KEAP1"
"hsa-miR-23b-5p","KLF10"
"hsa-miR-23b-5p","KPNA3"
"hsa-miR-23b-5p","LATS1"
"hsa-miR-23b-5p","LIMA1"
"hsa-miR-23b-5p","LIMS1"
"hsa-miR-23b-5p","MAML2"
"hsa-miR-23b-5p","MAP3K11"
"hsa-miR-23b-5p","MAP3K2"
"hsa-miR-23b-5p","MAPK1"
"hsa-miR-23b-5p","MAPK1IP1L"
"hsa-miR-23b-5p","MED14"
"hsa-miR-23b-5p","MIDN"
"hsa-miR-23b-5p","MITF"
"hsa-miR-23b-5p","MMP2"
"hsa-miR-23b-5p","MRC1"
"hsa-miR-23b-5p","MSH6"
"hsa-miR-23b-5p","NAP1L5"
"hsa-miR-23b-5p","NCBP1"
"hsa-miR-23b-5p","NCKAP1"
"hsa-miR-23b-5p","NCOA2"
"hsa-miR-23b-5p","NCOA3"
"hsa-miR-23b-5p","NFE2L2"
"hsa-miR-23b-5p","NISCH"
"hsa-miR-23b-5p","NOC4L"
"hsa-miR-23b-5p","NRP2"
"hsa-miR-23b-5p","NT5E"
"hsa-miR-23b-5p","NUCB1"
"hsa-miR-23b-5p","PAG1"
"hsa-miR-23b-5p","PALLD"
"hsa-miR-23b-5p","PDE3B"
"hsa-miR-23b-5p","PKIA"
"hsa-miR-23b-5p","PLAGL2"
"hsa-miR-23b-5p","PLAU"
"hsa-miR-23b-5p","POLR1B"
"hsa-miR-23b-5p","POLR2E"
"hsa-miR-23b-5p","PPP1R12A"
"hsa-miR-23b-5p","PPP2R5C"
"hsa-miR-23b-5p","PPP2R5E"
"hsa-miR-23b-5p","PPP6C"
"hsa-miR-23b-5p","PRKCSH"
"hsa-miR-23b-5p","QKI"
"hsa-miR-23b-5p","RAB14"
"hsa-miR-23b-5p","RAD21"
"hsa-miR-23b-5p","RAD23B"
"hsa-miR-23b-5p","RAI14"
"hsa-miR-23b-5p","RUNX1T1"
"hsa-miR-23b-5p","RUNX2"
"hsa-miR-23b-5p","SAFB"
"hsa-miR-23b-5p","SAFB2"
"hsa-miR-23b-5p","SDCBP"
"hsa-miR-23b-5p","SERPINE2"
"hsa-miR-23b-5p","SERPING1"
"hsa-miR-23b-5p","SMURF2"
"hsa-miR-23b-5p","SNUPN"
"hsa-miR-23b-5p","SNX6"
"hsa-miR-23b-5p","SOS1"
"hsa-miR-23b-5p","STK4"
"hsa-miR-23b-5p","STRN4"
"hsa-miR-23b-5p","SUPT16H"
"hsa-miR-23b-5p","SYMPK"
"hsa-miR-23b-5p","TEAD1"
"hsa-miR-23b-5p","TGFBR2"
"hsa-miR-23b-5p","THBS1"
"hsa-miR-23b-5p","TIMP2"
"hsa-miR-23b-5p","TRIM28"
"hsa-miR-23b-5p","TRIM32"
"hsa-miR-23b-5p","TXNRD1"
"hsa-miR-23b-5p","UACA"
"hsa-miR-23b-5p","UBE2E2"
"hsa-miR-23b-5p","UBR5"
"hsa-miR-23b-5p","ULK1"
"hsa-miR-23b-5p","USP9X"
"hsa-miR-23b-5p","VCAM1"
"hsa-miR-23b-5p","VCAN"
"hsa-miR-23b-5p","VCPIP1"
"hsa-miR-23b-5p","VHL"
"hsa-miR-23b-5p","VPS35"
"hsa-miR-23b-5p","VRK3"
"hsa-miR-23b-5p","VTA1"
"hsa-miR-23b-5p","WIPF1"
"hsa-miR-23b-5p","WNK1"
"hsa-miR-23b-5p","WTAP"
"hsa-miR-23b-5p","XPO1"
"hsa-miR-23b-5p","XRCC5"
"hsa-miR-23b-5p","YWHAQ"
"hsa-miR-23b-5p","ZEB1"
"hsa-miR-23b-5p","ZNF521"
"hsa-miR-23b-5p","ZNF579"
"hsa-miR-23b-5p","ZNF71"
"hsa-miR-24-1-5p","ADAM12"
"hsa-miR-24-1-5p","AXL"
"hsa-miR-24-1-5p","C8orf33"
"hsa-miR-24-1-5p","CHD3"
"hsa-miR-24-1-5p","CIRBP"
"hsa-miR-24-1-5p","CLTCL1"
"hsa-miR-24-1-5p","CRTC2"
"hsa-miR-24-1-5p","CXCL12"
"hsa-miR-24-1-5p","DERL1"
"hsa-miR-24-1-5p","EML4"
"hsa-miR-24-1-5p","FN1"
"hsa-miR-24-1-5p","GARS"
"hsa-miR-24-1-5p","GGA1"
"hsa-miR-24-1-5p","GOPC"
"hsa-miR-24-1-5p","HIVEP2"
"hsa-miR-24-1-5p","LITAF"
"hsa-miR-24-1-5p","MEF2D"
"hsa-miR-24-1-5p","MINK1"
"hsa-miR-24-1-5p","NISCH"
"hsa-miR-24-1-5p","PKN1"
"hsa-miR-24-1-5p","POLR2D"
"hsa-miR-24-1-5p","PPP3R1"
"hsa-miR-24-1-5p","PSMD1"
"hsa-miR-24-1-5p","PTK2"
"hsa-miR-24-1-5p","PTPN3"
"hsa-miR-24-1-5p","QTRT1"
"hsa-miR-24-1-5p","RGL2"
"hsa-miR-24-1-5p","RNF114"
"hsa-miR-24-1-5p","SDC2"
"hsa-miR-24-1-5p","SEMA3F"
"hsa-miR-24-1-5p","STRADB"
"hsa-miR-24-1-5p","TBPL1"
"hsa-miR-24-1-5p","TFAP2C"
"hsa-miR-24-1-5p","TGFBI"
"hsa-miR-24-1-5p","TIMP2"
"hsa-miR-24-1-5p","TLE3"
"hsa-miR-24-1-5p","TNFRSF14"
"hsa-miR-24-1-5p","TYK2"
"hsa-miR-24-1-5p","UBQLN1"
"hsa-miR-24-1-5p","VTA1"
"hsa-miR-24-1-5p","YWHAZ"
"hsa-miR-24-1-5p","ZFAND5"
"hsa-miR-25-5p","AURKA"
"hsa-miR-25-5p","AXL"
"hsa-miR-25-5p","CDK4"
"hsa-miR-25-5p","CEP55"
"hsa-miR-25-5p","DBF4"
"hsa-miR-25-5p","DKC1"
"hsa-miR-25-5p","DNAJC3"
"hsa-miR-25-5p","EIF4EBP1"
"hsa-miR-25-5p","EZH2"
"hsa-miR-25-5p","FBN1"
"hsa-miR-25-5p","GLG1"
"hsa-miR-25-5p","HNRNPA1"
"hsa-miR-25-5p","ITGA11"
"hsa-miR-25-5p","ITGA6"
"hsa-miR-25-5p","ITGAV"
"hsa-miR-25-5p","ITM2B"
"hsa-miR-25-5p","KIF23"
"hsa-miR-25-5p","MCM2"
"hsa-miR-25-5p","MYCBP"
"hsa-miR-25-5p","NFIX"
"hsa-miR-25-5p","NOP56"
"hsa-miR-25-5p","NRF1"
"hsa-miR-25-5p","NRG1"
"hsa-miR-25-5p","PDZD2"
"hsa-miR-25-5p","PTPRD"
"hsa-miR-25-5p","RAD54B"
"hsa-miR-25-5p","RGL1"
"hsa-miR-25-5p","RPS3A"
"hsa-miR-25-5p","SETD7"
"hsa-miR-25-5p","SNRPD1"
"hsa-miR-25-5p","TARDBP"
"hsa-miR-25-5p","TCF19"
"hsa-miR-25-5p","TNFRSF13C"
"hsa-miR-25-5p","TUBB"
"hsa-miR-25-5p","VCL"
"hsa-miR-25-5p","ZFPM2"
"hsa-miR-2681-5p","SNTG1"
"hsa-miR-26a-5p","AEBP2"
"hsa-miR-26a-5p","CAST"
"hsa-miR-26a-5p","CTTN"
"hsa-miR-26a-5p","DYRK1A"
"hsa-miR-26a-5p","FUS"
"hsa-miR-26a-5p","KPNA3"
"hsa-miR-26a-5p","MEF2A"
"hsa-miR-26a-5p","NBN"
"hsa-miR-26a-5p","POU2F1"
"hsa-miR-26a-5p","RAD21"
"hsa-miR-26a-5p","SHC2"
"hsa-miR-26a-5p","SNTB2"
"hsa-miR-26a-5p","TGS1"
"hsa-miR-26a-5p","ZBTB45"
"hsa-miR-26a-5p","ZHX1"
"hsa-miR-26b-5p","HMGA2"
"hsa-miR-26b-5p","IL1RL1"
"hsa-miR-27a-5p","ADAM19"
"hsa-miR-27a-5p","AMOTL2"
"hsa-miR-27a-5p","BHLHE41"
"hsa-miR-27a-5p","CD55"
"hsa-miR-27a-5p","CHD3"
"hsa-miR-27a-5p","COL1A2"
"hsa-miR-27a-5p","COL5A1"
"hsa-miR-27a-5p","EDNRB"
"hsa-miR-27a-5p","FN1"
"hsa-miR-27a-5p","FST"
"hsa-miR-27a-5p","GPNMB"
"hsa-miR-27a-5p","HAPLN1"
"hsa-miR-27a-5p","LTBP1"
"hsa-miR-27a-5p","MMP1"
"hsa-miR-27a-5p","MMP13"
"hsa-miR-27a-5p","MSN"
"hsa-miR-27a-5p","P4HA2"
"hsa-miR-27a-5p","PBX1"
"hsa-miR-27a-5p","PDGFRA"
"hsa-miR-27a-5p","PGK1"
"hsa-miR-27a-5p","PLAGL1"
"hsa-miR-27a-5p","POU2F2"
"hsa-miR-27a-5p","PTTG1IP"
"hsa-miR-27a-5p","RGL2"
"hsa-miR-27a-5p","SDCBP"
"hsa-miR-27a-5p","SEMA3F"
"hsa-miR-27a-5p","SERPINE2"
"hsa-miR-27a-5p","SPSB1"
"hsa-miR-27a-5p","SRGAP3"
"hsa-miR-27a-5p","TES"
"hsa-miR-27a-5p","TLE3"
"hsa-miR-27a-5p","TLE4"
"hsa-miR-27a-5p","WT1"
"hsa-miR-27b-5p","CXCL12"
"hsa-miR-27b-5p","DERL1"
"hsa-miR-27b-5p","DNAJB9"
"hsa-miR-27b-5p","EDNRB"
"hsa-miR-27b-5p","FBN2"
"hsa-miR-27b-5p","FN1"
"hsa-miR-27b-5p","GPNMB"
"hsa-miR-27b-5p","LTBP1"
"hsa-miR-27b-5p","MAPK3"
"hsa-miR-27b-5p","MED30"
"hsa-miR-27b-5p","MED6"
"hsa-miR-27b-5p","MMP1"
"hsa-miR-27b-5p","MMP13"
"hsa-miR-27b-5p","NAP1L5"
"hsa-miR-27b-5p","PDE3B"
"hsa-miR-27b-5p","PGK1"
"hsa-miR-27b-5p","PLAGL1"
"hsa-miR-27b-5p","SERPINE2"
"hsa-miR-27b-5p","TBP"
"hsa-miR-27b-5p","TCEB1"
"hsa-miR-27b-5p","TGFBR1"
"hsa-miR-27b-5p","TGIF2"
"hsa-miR-27b-5p","TLE3"
"hsa-miR-27b-5p","VAV2"
"hsa-miR-27b-5p","WDR5"
"hsa-miR-27b-5p","XPO6"
"hsa-miR-28-5p","COPB2"
"hsa-miR-28-5p","GIGYF1"
"hsa-miR-28-5p","MSN"
"hsa-miR-28-5p","RAP1B"
"hsa-miR-28-5p","YWHAH"
"hsa-miR-296-5p","CCND2"
"hsa-miR-296-5p","NUP210"
"hsa-miR-296-5p","POU2F2"
"hsa-miR-298","CCND1"
"hsa-miR-299-5p","BACE1"
"hsa-miR-299-5p","BHLHE41"
"hsa-miR-299-5p","C10orf10"
"hsa-miR-299-5p","CALD1"
"hsa-miR-299-5p","CALU"
"hsa-miR-299-5p","CCND2"
"hsa-miR-299-5p","COL1A1"
"hsa-miR-299-5p","COL3A1"
"hsa-miR-299-5p","COL5A1"
"hsa-miR-299-5p","CTSB"
"hsa-miR-299-5p","CXCL12"
"hsa-miR-299-5p","DCN"
"hsa-miR-299-5p","ELN"
"hsa-miR-299-5p","FLNA"
"hsa-miR-299-5p","FN1"
"hsa-miR-299-5p","FST"
"hsa-miR-299-5p","GAS1"
"hsa-miR-299-5p","GNG2"
"hsa-miR-299-5p","IGF1"
"hsa-miR-299-5p","IGF2"
"hsa-miR-299-5p","LUM"
"hsa-miR-299-5p","MMP2"
"hsa-miR-299-5p","NRP1"
"hsa-miR-299-5p","PMP22"
"hsa-miR-299-5p","PRNP"
"hsa-miR-299-5p","PTRF"
"hsa-miR-299-5p","RGL2"
"hsa-miR-299-5p","RNF144A"
"hsa-miR-299-5p","RUNX1T1"
"hsa-miR-299-5p","SERPINE1"
"hsa-miR-299-5p","SGK1"
"hsa-miR-299-5p","SPP1"
"hsa-miR-299-5p","TCF4"
"hsa-miR-299-5p","TGFBR2"
"hsa-miR-299-5p","YAP1"
"hsa-miR-299-5p","ZNF76"
"hsa-miR-29a-5p","BCL11A"
"hsa-miR-29a-5p","CA12"
"hsa-miR-29a-5p","COL4A3"
"hsa-miR-29a-5p","LILRB2"
"hsa-miR-29a-5p","MED13"
"hsa-miR-29a-5p","MEX3B"
"hsa-miR-29a-5p","MTMR4"
"hsa-miR-29a-5p","POU2F2"
"hsa-miR-29a-5p","SELPLG"
"hsa-miR-29a-5p","TDG"
"hsa-miR-29a-5p","TMPRSS3"
"hsa-miR-29a-5p","TRIM24"
"hsa-miR-29a-5p","TRIM37"
"hsa-miR-29a-5p","TSPAN4"
"hsa-miR-29b-1-5p","ADAM12"
"hsa-miR-29b-1-5p","AFAP1"
"hsa-miR-29b-1-5p","AKAP12"
"hsa-miR-29b-1-5p","BRD3"
"hsa-miR-29b-1-5p","COL1A1"
"hsa-miR-29b-1-5p","COL1A2"
"hsa-miR-29b-1-5p","COL3A1"
"hsa-miR-29b-1-5p","COL5A1"
"hsa-miR-29b-1-5p","COL6A1"
"hsa-miR-29b-1-5p","COL8A1"
"hsa-miR-29b-1-5p","CYTH3"
"hsa-miR-29b-1-5p","DNMT3A"
"hsa-miR-29b-1-5p","DSG3"
"hsa-miR-29b-1-5p","EHD2"
"hsa-miR-29b-1-5p","FAM101B"
"hsa-miR-29b-1-5p","FBN1"
"hsa-miR-29b-1-5p","FOXN3"
"hsa-miR-29b-1-5p","GRIP1"
"hsa-miR-29b-1-5p","HEY2"
"hsa-miR-29b-1-5p","HMGA2"
"hsa-miR-29b-1-5p","ITGA11"
"hsa-miR-29b-1-5p","ITGB1"
"hsa-miR-29b-1-5p","KCTD15"
"hsa-miR-29b-1-5p","LAMA2"
"hsa-miR-29b-1-5p","MAP4K4"
"hsa-miR-29b-1-5p","MEX3B"
"hsa-miR-29b-1-5p","MMP16"
"hsa-miR-29b-1-5p","MMP2"
"hsa-miR-29b-1-5p","MYBL2"
"hsa-miR-29b-1-5p","NDN"
"hsa-miR-29b-1-5p","NID1"
"hsa-miR-29b-1-5p","NRBP1"
"hsa-miR-29b-1-5p","PCSK5"
"hsa-miR-29b-1-5p","PDGFRB"
"hsa-miR-29b-1-5p","PIM2"
"hsa-miR-29b-1-5p","PLXNA1"
"hsa-miR-29b-1-5p","PRKG1"
"hsa-miR-29b-1-5p","PTRF"
"hsa-miR-29b-1-5p","PVRL1"
"hsa-miR-29b-1-5p","SERPINH1"
"hsa-miR-29b-1-5p","SH3PXD2A"
"hsa-miR-29b-1-5p","SPARC"
"hsa-miR-29b-1-5p","TIMP2"
"hsa-miR-29b-1-5p","VCAN"
"hsa-miR-29b-1-5p","ZFHX3"
"hsa-miR-29b-2-5p","MMP2"
"hsa-miR-29b-2-5p","PAX1"
"hsa-miR-29c-5p","ADAM12"
"hsa-miR-29c-5p","AFAP1"
"hsa-miR-29c-5p","AKT3"
"hsa-miR-29c-5p","ANTXR2"
"hsa-miR-29c-5p","BACH2"
"hsa-miR-29c-5p","BUB1"
"hsa-miR-29c-5p","CALU"
"hsa-miR-29c-5p","CAV2"
"hsa-miR-29c-5p","CLDN1"
"hsa-miR-29c-5p","CLTC"
"hsa-miR-29c-5p","COL1A1"
"hsa-miR-29c-5p","COL1A2"
